signal_date,execution_date,instrument,side,shares,price,trade_value
2022-09-01,2022-09-02,SH601336,sell,57900,1.308970519065857,75789.39305391311
2022-09-01,2022-09-02,SH601628,sell,16300,0.9989716565608978,16283.238001942635
2022-09-01,2022-09-02,SH601818,sell,67500,1.3448581956624985,90777.92820721865
2022-09-01,2022-09-02,SH601928,sell,13800,1.0242473351955415,14134.613225698473
2022-09-01,2022-09-02,SH601992,sell,57700,0.4201941046714783,24245.199839544297
2022-09-01,2022-09-02,SH601998,sell,88400,0.6902035900354385,61013.997359132765
2022-09-01,2022-09-02,SH603020,sell,21000,0.8765900455713272,18408.39095699787
2022-09-01,2022-09-02,SH603167,sell,7500,0.8004081807732583,6003.061355799437
2022-09-01,2022-09-02,SH603188,sell,10900,0.3137623472213745,3420.0095847129824
2022-09-01,2022-09-02,SH603567,sell,18500,0.7943994312286377,14696.389477729797
2022-09-01,2022-09-02,SH603828,sell,500,0.6570221759676933,328.51108798384666
2022-09-01,2022-09-02,SZ000036,sell,2400,4.430954605579376,10634.291053390501
2022-09-01,2022-09-02,SZ000520,sell,3200,1.1326218091249467,3624.3897891998295
2022-09-01,2022-09-02,SZ000563,sell,15100,2.1544252967834474,32531.821981430057
2022-09-01,2022-09-02,SZ000581,sell,1900,11.801446818351746,22422.74895486832
2022-09-01,2022-09-02,SZ000606,sell,13200,0.7078713179826737,9343.901397371292
2022-09-01,2022-09-02,SZ000669,sell,17100,0.36386390125751494,6222.072711503505
2022-09-01,2022-09-02,SZ000783,sell,9700,5.099738296508789,49467.46147613526
2022-09-01,2022-09-02,SZ000785,sell,16800,0.9137911666631698,15351.691599941254
2022-09-01,2022-09-02,SZ000789,sell,2900,6.47156313085556,18767.533079481123
2022-09-01,2022-09-02,SZ000848,sell,4200,8.78115756225586,36880.86176147461
2022-09-01,2022-09-02,SZ000869,sell,3500,5.092070324420929,17822.24613547325
2022-09-01,2022-09-02,SZ000971,sell,1200,0.5963951429128647,715.6741714954376
2022-09-01,2022-09-02,SZ000981,sell,36100,0.540227080643177,19502.19761121869
2022-09-01,2022-09-02,SZ002019,sell,3000,10.54460250377655,31633.80751132965
2022-09-01,2022-09-02,SZ002066,sell,6800,2.95652223443985,20104.35119419098
2022-09-01,2022-09-02,SZ002081,sell,5800,7.532662415027619,43689.442007160185
2022-09-01,2022-09-02,SZ002154,sell,14200,1.0216938056945801,14508.052040863038
2022-09-01,2022-09-02,SZ002233,sell,10800,1.4926882849931717,16121.033477926256
2022-09-01,2022-09-02,SZ002259,sell,3600,0.7379103021025658,2656.477087569237
2022-09-01,2022-09-02,SZ002294,sell,8200,4.405758955478668,36127.22343492508
2022-09-01,2022-09-02,SZ002320,sell,12200,1.5360519604682923,18739.833917713167
2022-09-01,2022-09-02,SZ002399,sell,119600,0.3475750578045845,41569.976913428305
2022-09-01,2022-09-02,SZ002423,sell,5500,0.7280632197260857,4004.347708493471
2022-09-01,2022-09-02,SZ002470,sell,40600,0.35441845017671586,14389.389077174665
2022-09-01,2022-09-02,SZ002504,sell,40000,0.1924251264631748,7697.005058526992
2022-09-01,2022-09-02,SZ002556,sell,12300,1.5313450441360474,18835.544042873382
2022-09-01,2022-09-02,SZ002637,sell,5500,1.5137442448139191,8325.593346476555
2022-09-01,2022-09-02,SZ002692,sell,6500,1.1532459483146666,7496.098664045333
2022-09-01,2022-09-02,SZ002695,sell,6600,1.8257423915863038,12049.899784469606
2022-09-01,2022-09-02,SZ002731,sell,15600,2.135187961578369,33308.932200622556
2022-09-01,2022-09-02,SZ002736,sell,30500,1.3097904542684555,39948.60885518789
2022-09-01,2022-09-02,SZ300388,sell,700,2.3386628909111025,1637.0640236377717
2022-09-01,2022-09-02,SH603377,buy,18100,0.42979676064848893,7779.32136773765
2022-09-01,2022-09-02,SZ002200,buy,3500,0.2994161159098148,1047.956405684352
2022-09-01,2022-09-02,SZ300132,buy,11100,1.135520568013191,12604.27830494642
2022-09-01,2022-09-02,SZ002726,buy,5800,3.028278310537338,17564.01420111656
2022-09-01,2022-09-02,SZ002082,buy,5800,2.6881271741390225,15591.13761000633
2022-09-01,2022-09-02,SZ002110,buy,15500,1.2143921712636947,18823.07865458727
2022-09-01,2022-09-02,SZ002760,buy,6000,1.5677672919034955,9406.603751420973
2022-09-01,2022-09-02,SH603718,buy,7200,2.589913375854492,18647.376306152342
2022-09-01,2022-09-02,SZ002701,buy,8300,1.8480377169847486,15338.713050973414
2022-09-01,2022-09-02,SZ002102,buy,2300,2.7138023712635038,6241.745453906059
2022-09-01,2022-09-02,SH600807,buy,14400,1.091930464029312,15723.798682022092
2022-09-01,2022-09-02,SZ002287,buy,3900,1.5041069697141645,5866.017181885241
2022-09-01,2022-09-02,SZ002755,buy,3000,1.4396515617370604,4318.954685211182
2022-09-01,2022-09-02,SH600624,buy,5500,1.436287214040756,7899.579677224158
2022-09-01,2022-09-02,SZ300492,buy,500,6.4095575275421135,3204.7787637710567
2022-09-01,2022-09-02,SZ300469,buy,7900,2.6862854580879207,21221.655118894574
2022-09-01,2022-09-02,SZ002210,buy,36000,0.8864579462409018,31912.486064672463
2022-09-01,2022-09-02,SZ000761,buy,3000,1.6393720282316206,4918.116084694862
2022-09-01,2022-09-02,SZ300013,buy,73300,0.6665614768266677,48858.95625139474
2022-09-01,2022-09-02,SH600222,buy,7400,1.2408282068967817,9182.128731036184
2022-09-01,2022-09-02,SZ002751,buy,13500,1.039385472178459,14031.703874409197
2022-09-01,2022-09-02,SZ300453,buy,4600,2.6328348822593686,12111.040458393096
2022-09-01,2022-09-02,SZ300221,buy,11800,1.194051912665367,14089.812569451331
2022-09-01,2022-09-02,SH600676,buy,3300,1.9326415033340452,6377.716961002349
2022-09-01,2022-09-02,SZ002038,buy,900,14.942985728263853,13448.687155437468
2022-09-01,2022-09-02,SH600572,buy,5600,4.411824714660644,24706.218402099606
2022-09-01,2022-09-02,SH600080,buy,35200,1.3318254948854444,46880.257419967646
2022-09-01,2022-09-02,SZ300147,buy,21500,0.7088197554349899,15239.624741852282
2022-09-01,2022-09-02,SZ300381,buy,9900,1.5476208227872847,15321.446145594118
2022-09-01,2022-09-02,SH600420,buy,2300,6.121704730987548,14079.92088127136
2022-09-01,2022-09-02,SZ000813,buy,34200,0.5663626489639282,19369.602594566342
2022-09-01,2022-09-02,SZ002462,buy,10400,1.1242970067262648,11692.688869953154
2022-09-01,2022-09-02,SH600628,buy,5200,3.262826350688934,16966.697023582456
2022-09-01,2022-09-02,SH600611,buy,2300,1.7784713500738143,4090.484105169773
2022-09-01,2022-09-02,SH600126,buy,7200,2.8317865152359007,20388.862909698484
2022-09-01,2022-09-02,SZ000697,buy,20700,0.5488069208860397,11360.303262341022
2022-09-01,2022-09-02,SZ000628,buy,11600,1.6478591483831404,19115.166121244427
2022-09-01,2022-09-02,SH603608,buy,10900,0.5214478793144226,5683.781884527207
2022-09-01,2022-09-02,SH600826,buy,3300,1.8087128908634185,5968.752539849281
2022-09-01,2022-09-02,SZ300067,buy,10000,0.9860322684049605,9860.322684049605
2022-09-01,2022-09-02,SZ002067,buy,10400,1.3706855365037918,14255.129579639435
2022-09-01,2022-09-02,SH600433,buy,8400,2.2820594522953033,19169.299399280546
2022-09-01,2022-09-02,SZ002614,buy,11600,0.8304696112275123,9633.447490239143
2022-09-01,2022-09-02,SZ000523,buy,8000,1.1977824795246124,9582.2598361969
2022-09-01,2022-09-02,SZ300030,buy,7800,0.8404253668785094,6555.317861652374
2022-09-01,2022-09-02,SH601007,buy,55100,0.8924592747688292,49174.50603976249
2022-09-01,2022-09-02,SH600678,buy,6400,1.9938237305879591,12760.471875762938
2022-09-01,2022-09-02,SH600249,buy,9600,1.6451178147792815,15793.131021881103
2022-09-01,2022-09-02,SH600602,buy,16000,1.1696464900970458,18714.343841552734
2022-09-01,2022-09-02,SH600746,buy,4600,2.1586432363986967,9929.758887434005
2022-09-30,2022-10-10,SH600015,sell,7800,3.580736939191818,27929.74812569618
2022-09-30,2022-10-10,SH600020,sell,200,1.6208089660406113,324.1617932081223
2022-09-30,2022-10-10,SH600061,sell,6900,5.071879315853119,34995.96727938652
2022-09-30,2022-10-10,SH600080,sell,9400,1.2476524658203125,11727.933178710939
2022-09-30,2022-10-10,SH600126,sell,7200,2.5574311301708224,18413.50413722992
2022-09-30,2022-10-10,SH600177,sell,2200,11.215451216697693,24673.992676734924
2022-09-30,2022-10-10,SH600222,sell,7100,1.1912618837356568,8457.959374523163
2022-09-30,2022-10-10,SH600249,sell,5300,1.48573997426033,7874.42186357975
2022-09-30,2022-10-10,SH600269,sell,900,2.3406328790187834,2106.569591116905
2022-09-30,2022-10-10,SH600282,sell,9300,2.2665181202888487,21078.618518686293
2022-09-30,2022-10-10,SH600398,sell,2500,1.9201056793928146,4800.264198482037
2022-09-30,2022-10-10,SH600420,sell,2000,5.876125591278076,11752.251182556152
2022-09-30,2022-10-10,SH600433,sell,5700,2.062121910095215,11754.094887542726
2022-09-30,2022-10-10,SH600567,sell,10200,0.8923802588582039,9102.27864035368
2022-09-30,2022-10-10,SH600572,sell,5600,4.231742148399353,23697.756031036377
2022-09-30,2022-10-10,SH600589,sell,14400,0.2667833648622036,3841.680454015732
2022-09-30,2022-10-10,SH600602,sell,11300,1.0539238686561585,11909.33971581459
2022-09-30,2022-10-10,SH600611,sell,2300,1.665070818901062,3829.6628834724424
2022-09-30,2022-10-10,SH600624,sell,5500,1.2957313939332962,7126.522666633129
2022-09-30,2022-10-10,SH600628,sell,2400,3.0656363768577575,7357.527304458618
2022-09-30,2022-10-10,SH600643,sell,9700,1.6845731295347213,16340.359356486797
2022-09-30,2022-10-10,SH600676,sell,2500,1.7680027570724488,4420.006892681122
2022-09-30,2022-10-10,SH600678,sell,6400,1.795820770740509,11493.252932739257
2022-09-30,2022-10-10,SH600746,sell,4600,1.8796163620948791,8646.235265636444
2022-09-30,2022-10-10,SH600790,sell,2400,2.377139943122864,5705.135863494874
2022-09-30,2022-10-10,SH600807,sell,8900,1.0244645555019378,9117.734543967246
2022-09-30,2022-10-10,SH600826,sell,3100,1.657358307123184,5137.81075208187
2022-09-30,2022-10-10,SH600864,sell,1600,3.4069683158397677,5451.149305343628
2022-09-30,2022-10-10,SH601007,sell,42100,0.8560548666715622,36039.90988687277
2022-09-30,2022-10-10,SH601818,sell,75700,1.3222378685474396,100093.40664904118
2022-09-30,2022-10-10,SH603377,sell,14800,0.39157851496338847,5795.36202145815
2022-09-30,2022-10-10,SH603567,sell,17500,0.7488540254831314,13104.9454459548
2022-09-30,2022-10-10,SH603608,sell,7800,0.4516914956867695,3523.1936663568017
2022-09-30,2022-10-10,SH603718,sell,7200,2.291406517982483,16498.126929473878
2022-09-30,2022-10-10,SZ000036,sell,600,4.586613438606262,2751.9680631637575
2022-09-30,2022-10-10,SZ000523,sell,6300,1.1368035382032395,7161.862290680409
2022-09-30,2022-10-10,SZ000563,sell,1100,1.9639135608673095,2160.3049169540404
2022-09-30,2022-10-10,SZ000581,sell,700,11.045558260917664,7731.890782642365
2022-09-30,2022-10-10,SZ000628,sell,10800,1.4090018992424012,15217.220511817932
2022-09-30,2022-10-10,SZ000669,sell,15800,0.34812954121828077,5500.446751248836
2022-09-30,2022-10-10,SZ000697,sell,20700,0.5773286424279213,11950.70289825797
2022-09-30,2022-10-10,SZ000761,sell,4000,1.5242220282554626,6096.888113021851
2022-09-30,2022-10-10,SZ000783,sell,9100,4.702284680843353,42790.79059567451
2022-09-30,2022-10-10,SZ000789,sell,200,5.929794726848602,1185.9589453697204
2022-09-30,2022-10-10,SZ000813,sell,19600,0.5562195088863373,10901.902374172212
2022-09-30,2022-10-10,SZ002019,sell,200,9.45954991722107,1891.909983444214
2022-09-30,2022-10-10,SZ002038,sell,900,13.8152000541687,12433.68004875183
2022-09-30,2022-10-10,SZ002066,sell,3900,2.487476902484894,9701.159919691087
2022-09-30,2022-10-10,SZ002067,sell,6300,1.2975680011510848,8174.678407251835
2022-09-30,2022-10-10,SZ002082,sell,5800,2.4040049979686735,13943.228988218307
2022-09-30,2022-10-10,SZ002102,sell,2300,2.3870770576000213,5490.277232480049
2022-09-30,2022-10-10,SZ002110,sell,14400,1.1239029861688614,16184.203000831605
2022-09-30,2022-10-10,SZ002154,sell,500,1.0287295285463334,514.3647642731667
2022-09-30,2022-10-10,SZ002200,sell,6100,0.2829357310831547,1725.9079596072436
2022-09-30,2022-10-10,SZ002210,sell,36000,0.8920264422297478,32112.95192027092
2022-09-30,2022-10-10,SZ002233,sell,10300,1.4169924863576888,14595.022609484195
2022-09-30,2022-10-10,SZ002259,sell,800,0.7056155732274055,564.4924585819244
2022-09-30,2022-10-10,SZ002287,sell,3900,1.3812821348905564,5387.00032607317
2022-09-30,2022-10-10,SZ002294,sell,1400,4.201150288581848,5881.610404014587
2022-09-30,2022-10-10,SZ002462,sell,10400,1.0365785175561906,10780.416582584381
2022-09-30,2022-10-10,SZ002504,sell,13400,0.1787513225376606,2395.267722004652
2022-09-30,2022-10-10,SZ002614,sell,11600,0.9112765200734139,10570.807632851602
2022-09-30,2022-10-10,SZ002637,sell,5700,1.2861576232910157,7331.09845275879
2022-09-30,2022-10-10,SZ002701,sell,8300,1.8443398557901383,15308.020803058147
2022-09-30,2022-10-10,SZ002731,sell,400,1.5926576192378998,637.06304769516
2022-09-30,2022-10-10,SZ002736,sell,21600,1.20416029214859,26009.862310409546
2022-09-30,2022-10-10,SZ002751,sell,13500,0.9468460475206375,12782.421641528606
2022-09-30,2022-10-10,SZ002755,sell,3200,1.3179369302988053,4217.398176956177
2022-09-30,2022-10-10,SZ002760,sell,6000,1.712698991060257,10276.193946361542
2022-09-30,2022-10-10,SZ300013,sell,39200,0.5738989672064781,22496.839514493942
2022-09-30,2022-10-10,SZ300030,sell,7800,0.7829365941882134,6106.905434668064
2022-09-30,2022-10-10,SZ300067,sell,5500,0.8849949470758438,4867.472208917141
2022-09-30,2022-10-10,SZ300132,sell,11100,1.0255302926301957,11383.386248195173
2022-09-30,2022-10-10,SZ300147,sell,21500,0.6483993991613388,13940.587081968784
2022-09-30,2022-10-10,SZ300221,sell,7600,1.0872885028123855,8263.39262137413
2022-09-30,2022-10-10,SZ300381,sell,9900,1.3380906636714935,13247.097570347785
2022-09-30,2022-10-10,SZ300469,sell,3600,2.651869325637817,9546.729572296143
2022-09-30,2022-10-10,SH603598,buy,9300,1.5041823853254317,13988.896183526515
2022-09-30,2022-10-10,SZ000403,buy,8000,4.8562584581375114,38850.06766510009
2022-09-30,2022-10-10,SZ002286,buy,14000,1.0972687437534332,15361.762412548065
2022-09-30,2022-10-10,SZ000798,buy,12700,2.1770792508125303,27648.906485319134
2022-09-30,2022-10-10,SH603108,buy,16900,2.348177941560745,39684.20721237659
2022-09-30,2022-10-10,SZ002749,buy,5600,1.5492491794824599,8675.795405101775
2022-09-30,2022-10-10,SH600661,buy,7900,0.7165265865325927,5660.560033607482
2022-09-30,2022-10-10,SZ300143,buy,24800,0.8762520780563353,21731.051535797116
2022-09-30,2022-10-10,SH600203,buy,15400,1.182561413526535,18211.44576830864
2022-09-30,2022-10-10,SZ002724,buy,5400,1.5142448803186415,8176.9223537206635
2022-09-30,2022-10-10,SZ300076,buy,11200,0.5241463739871978,5870.439388656615
2022-09-30,2022-10-10,SZ002399,buy,94200,0.3218622838556766,30319.427139204738
2022-09-30,2022-10-10,SH600551,buy,4300,1.7525101225376127,7535.793526911735
2022-09-30,2022-10-10,SZ002582,buy,10600,0.6389528000354766,6772.899680376052
2022-09-30,2022-10-10,SZ002099,buy,9900,2.7569809112548826,27294.111021423338
2022-09-30,2022-10-10,SZ002330,buy,164400,0.5144005171656608,84567.44502203463
2022-09-30,2022-10-10,SH600226,buy,9800,3.5751049749851225,35036.028754854204
2022-09-30,2022-10-10,SZ002105,buy,6500,1.2407183053493498,8064.668984770774
2022-09-30,2022-10-10,SZ300270,buy,4600,0.7655661247372626,3521.604173791408
2022-09-30,2022-10-10,SZ000529,buy,29100,1.0632486660480498,30940.53618199825
2022-09-30,2022-10-10,SZ002722,buy,3100,1.2502661365270613,3875.82502323389
2022-09-30,2022-10-10,SZ300439,buy,29300,0.8824954644441604,25857.1171082139
2022-09-30,2022-10-10,SH603999,buy,8600,0.8493877127766608,7304.734329879283
2022-09-30,2022-10-10,SZ002702,buy,19200,1.3978130807876585,26838.011151123043
2022-09-30,2022-10-10,SZ002331,buy,10600,0.7672604700922965,8132.960982978343
2022-09-30,2022-10-10,SH600229,buy,5900,0.9397277990579604,5544.394014441967
2022-09-30,2022-10-10,SZ300492,buy,500,6.288273950576782,3144.136975288391
2022-09-30,2022-10-10,SH603818,buy,13900,1.045738760113716,14535.768765580653
2022-09-30,2022-10-10,SH600053,buy,3000,2.952616882562637,8857.850647687912
2022-09-30,2022-10-10,SZ300106,buy,24300,0.3873278075754642,9412.06572408378
2022-09-30,2022-10-10,SH600774,buy,1400,3.1045738501548765,4346.403390216828
2022-09-30,2022-10-10,SZ002726,buy,20100,3.1506339347362515,63327.742088198655
2022-09-30,2022-10-10,SZ300232,buy,5600,3.081088330984115,17254.094653511045
2022-09-30,2022-10-10,SZ300485,buy,22600,0.8375473424792289,18928.569940030575
2022-09-30,2022-10-10,SZ300171,buy,69800,2.65998975276947,185667.284743309
2022-09-30,2022-10-10,SH600129,buy,17800,4.019242067813873,71542.50880708694
2022-09-30,2022-10-10,SH600183,buy,5200,11.859695786476134,61670.4180896759
2022-09-30,2022-10-10,SZ300453,buy,6000,2.50671778512001,15040.30671072006
2022-09-30,2022-10-10,SH603588,buy,5900,2.5899883141517637,15280.931053495406
2022-09-30,2022-10-10,SZ300315,buy,13000,1.4302773535251616,18593.605595827103
2022-09-30,2022-10-10,SZ300314,buy,7700,1.2674551681280135,9759.404794585704
2022-09-30,2022-10-10,SH600696,buy,3300,7.690249686717986,25377.823966169355
2022-09-30,2022-10-10,SZ300426,buy,4200,0.8893825684189796,3735.406787359714
2022-09-30,2022-10-10,SZ002734,buy,6100,1.952095389842987,11907.78187804222
2022-09-30,2022-10-10,SZ300145,buy,18700,1.1157257599830626,20864.07171168327
2022-09-30,2022-10-10,SZ300278,buy,12700,1.0396312888860701,13203.317368853091
2022-09-30,2022-10-10,SZ300155,buy,5900,0.7801892952919005,4603.116842222213
2022-09-30,2022-10-10,SZ002746,buy,25800,4.744764113903045,122414.91413869857
2022-09-30,2022-10-10,SZ300246,buy,9400,1.2487845538854598,11738.574806523322
2022-09-30,2022-10-10,SZ300192,buy,11700,0.6501879958510398,7607.199551457165
2022-11-04,2022-11-07,SH600053,sell,3000,3.251958523750305,9755.875571250916
2022-11-04,2022-11-07,SH600061,sell,1400,5.088378531932831,7123.729944705963
2022-11-04,2022-11-07,SH600080,sell,11800,1.3242208374738693,15625.805882191658
2022-11-04,2022-11-07,SH600129,sell,16300,5.540870342731476,90316.18658652306
2022-11-04,2022-11-07,SH600183,sell,4400,12.9834892244339,57127.35258750916
2022-11-04,2022-11-07,SH600203,sell,15400,1.2515352787971497,19273.643293476103
2022-11-04,2022-11-07,SH600222,sell,300,1.3014196125268935,390.42588375806804
2022-11-04,2022-11-07,SH600229,sell,5900,1.0407352377176284,6140.337902534008
2022-11-04,2022-11-07,SH600249,sell,4300,1.5868409024477006,6823.415880525113
2022-11-04,2022-11-07,SH600420,sell,300,6.314999213218689,1894.4997639656067
2022-11-04,2022-11-07,SH600433,sell,2700,2.1368028230667115,5769.367622280121
2022-11-04,2022-11-07,SH600551,sell,4300,1.9363478990793228,8326.295966041089
2022-11-04,2022-11-07,SH600589,sell,2200,0.2783959874510765,612.4711723923683
2022-11-04,2022-11-07,SH600602,sell,4700,1.2397987132072448,5827.05395207405
2022-11-04,2022-11-07,SH600643,sell,8800,1.6941890580654144,14908.863710975647
2022-11-04,2022-11-07,SH600661,sell,7900,0.8364912841916085,6608.281145113707
2022-11-04,2022-11-07,SH600676,sell,800,1.7923307168483733,1433.8645734786987
2022-11-04,2022-11-07,SH600696,sell,2900,7.354812812805176,21328.95715713501
2022-11-04,2022-11-07,SH600774,sell,1400,3.2535064566135405,4554.909039258957
2022-11-04,2022-11-07,SH600807,sell,5500,1.0432946026325225,5738.120314478873
2022-11-04,2022-11-07,SH600826,sell,200,1.8053453571796416,361.0690714359283
2022-11-04,2022-11-07,SH601007,sell,13000,1.0495663626194,13644.3627140522
2022-11-04,2022-11-07,SH601818,sell,4900,1.2992458612918854,6366.3047203302385
2022-11-04,2022-11-07,SH603108,sell,16900,2.5857164533138275,43698.60806100369
2022-11-04,2022-11-07,SH603377,sell,3300,0.4207179819345474,1388.3693403840064
2022-11-04,2022-11-07,SH603567,sell,34400,0.7850356759428978,27005.227252435685
