api,parameters,status,row_count,columns,content_sha256,elapsed_seconds,error
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20150930"", ""ts_code"": ""000858.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",d8051e891bdc57a64557f4e8b86a18261f49e576c486ff594514feb44e529c19,0.106,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20151231"", ""ts_code"": ""000858.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",83aae7873aeefd63c686c7fa517545ecd3f8cdc0ba79b516f3de085846bc4784,0.068,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20160331"", ""ts_code"": ""000858.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",781ea98e1f939892059da25e1607b152d09207128e74f8e127d1cabedf90512f,0.078,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20160630"", ""ts_code"": ""000858.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",b9f8f82d23b13403786be130ed5daa95e03528350e3d395e2aa7fa507b174519,0.068,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20160930"", ""ts_code"": ""000858.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",37d56e4f03c48521f0887c3fd3b8ba10e0178a9f4ef266d8fc8afe5a282b2bcf,0.085,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20161231"", ""ts_code"": ""000858.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",5ddf2c27ce4a178806ad256cfac96b980a576c3413afb4e7e782aa0ee2ff14b2,0.085,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20170331"", ""ts_code"": ""000858.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",35732fbe2a39ed03b02ea5c68e9114c0ef430dc5b94d0a1b2b3cfd58f8cc78ff,0.088,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20170630"", ""ts_code"": ""000858.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",0727a4a9336d6d8aca49785b4d1a4081169bd962e78121cdb9a1294517f340f5,0.082,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20170930"", ""ts_code"": ""000858.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",00d2cafe29edee9b8e6c09038e7af9c2b367ed8e8cacfde30d7c6642a249c77d,0.077,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20171231"", ""ts_code"": ""000858.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",1d4e50b4ffe6bded28d6d9927d5c0b00f26eedb106f156840c84318bd88ca7ae,0.078,
income,"{""end_date"": 20211231, ""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""start_date"": 19980101, ""ts_code"": ""000002.SZ""}",accessible_nonempty,97,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",36d7e9e3f3fe96cedee69b52c11e8789040591e29f710b163ee0aaf71c19b0d1,0.088,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20100331"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",aba34224af39eb42c3f51dbd17ede85c51f97abc14aeff886f7723a07450769d,0.076,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20100630"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",196e953594c9bbf3adaca35348474540c3004eb66886ec725343326a70954865,0.078,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20100930"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",b80f8ea8ab7ab5c4db664d716577b1cfdb85d10bec28e9700957e0d14737832c,0.095,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20101231"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",306e0cc5e9dff88ed5af5c8aefca755c2aa667422429b2ef09529ace957f6c1d,0.091,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20110331"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",ef372e04dd6cae3aba85cb2433488e0b9979e7a6908b7f7918bb4bc659620353,0.076,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20110630"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",d98633d75ffa969696591f336a84e5ac5940798a4946a9abfea15b783ed996fe,0.089,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20110930"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",5e47214e916870037f83426f94791c45c41dba8d2f14e4edce5caa38e9cf304e,0.13,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20111231"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",66ddc9f8a965cb36a33939c3b719184d731996e56460496e7584480b1bb0a2b1,0.152,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20120331"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",30ce04140c7864ef7937565f43f62df3a6bdbb04b8507d318809f31dd8b7d941,0.073,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20120630"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",1e21af47da2ac17fd2833094e706d1d536dfe4e4bb820d5a8c80221ae76e3bf8,0.064,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20120930"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",2038d73d03313c25e04d6b370ab2130d219ad65c918d2a7353bf3da3c02d90d4,0.09,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20121231"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",0314871acc88b19ad286d7b0786f1ff24c9e6f262ab6dca9697a8b7b7e267db9,0.086,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20130331"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",8d410a0c64aef62c58735fd2087bc169972f63348088e33bc40f27d40b252df1,0.113,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20130630"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",58da1f4d937791b8e179dae5c2a337fac0cb9e32e5082347d9c501c0aa15e2ea,0.1,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20130930"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",0e93c4fdff14dbc86f65847ab81d80a4b756a16ec75f7bdb6833e6afd8d117ee,0.077,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20131231"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",76cf77173916efb47067a35dd8a93578b83dd11f600c210c5ae51a30c1d69fd4,0.108,
