selection_date,effective_date,instrument,action
2025-08-29,2025-09-01,SZ300210,exit
2025-08-29,2025-09-01,SZ300281,exit
2025-08-29,2025-09-01,SZ300294,exit
2025-08-29,2025-09-01,SZ300647,exit
2025-08-29,2025-09-01,SZ300690,exit
2025-08-29,2025-09-01,SZ300894,exit
2025-08-29,2025-09-01,SZ301551,exit
2025-08-29,2025-09-01,SZ301606,exit
2025-09-30,2025-10-09,SH600110,enter
2025-09-30,2025-10-09,SH600288,enter
2025-09-30,2025-10-09,SH600644,enter
2025-09-30,2025-10-09,SH600721,enter
2025-09-30,2025-10-09,SH600751,enter
2025-09-30,2025-10-09,SH601718,enter
2025-09-30,2025-10-09,SH601778,enter
2025-09-30,2025-10-09,SH601880,enter
2025-09-30,2025-10-09,SH603072,enter
2025-09-30,2025-10-09,SH603194,enter
2025-09-30,2025-10-09,SH603218,enter
2025-09-30,2025-10-09,SH603777,enter
2025-09-30,2025-10-09,SH603800,enter
2025-09-30,2025-10-09,SH603900,enter
2025-09-30,2025-10-09,SH605136,enter
2025-09-30,2025-10-09,SH688025,enter
2025-09-30,2025-10-09,SH688131,enter
2025-09-30,2025-10-09,SH688515,enter
2025-09-30,2025-10-09,SH688605,enter
2025-09-30,2025-10-09,SH688652,enter
2025-09-30,2025-10-09,SZ000501,enter
2025-09-30,2025-10-09,SZ000591,enter
2025-09-30,2025-10-09,SZ000758,enter
2025-09-30,2025-10-09,SZ000892,enter
2025-09-30,2025-10-09,SZ000935,enter
2025-09-30,2025-10-09,SZ001212,enter
2025-09-30,2025-10-09,SZ001306,enter
2025-09-30,2025-10-09,SZ001391,enter
2025-09-30,2025-10-09,SZ002019,enter
2025-09-30,2025-10-09,SZ002026,enter
2025-09-30,2025-10-09,SZ002121,enter
2025-09-30,2025-10-09,SZ002226,enter
2025-09-30,2025-10-09,SZ002251,enter
2025-09-30,2025-10-09,SZ002264,enter
2025-09-30,2025-10-09,SZ002278,enter
2025-09-30,2025-10-09,SZ002320,enter
2025-09-30,2025-10-09,SZ002342,enter
2025-09-30,2025-10-09,SZ002448,enter
2025-09-30,2025-10-09,SZ002550,enter
2025-09-30,2025-10-09,SZ002651,enter
2025-09-30,2025-10-09,SZ002941,enter
2025-09-30,2025-10-09,SZ300004,enter
2025-09-30,2025-10-09,SZ300149,enter
2025-09-30,2025-10-09,SZ300204,enter
2025-09-30,2025-10-09,SZ300340,enter
2025-09-30,2025-10-09,SZ300350,enter
2025-09-30,2025-10-09,SZ300528,enter
2025-09-30,2025-10-09,SZ300591,enter
2025-09-30,2025-10-09,SZ300644,enter
2025-09-30,2025-10-09,SZ300830,enter
2025-09-30,2025-10-09,SZ300911,enter
2025-09-30,2025-10-09,SZ300963,enter
2025-09-30,2025-10-09,SZ300967,enter
2025-09-30,2025-10-09,SZ301210,enter
2025-09-30,2025-10-09,SZ301357,enter
2025-09-30,2025-10-09,SZ301377,enter
2025-09-30,2025-10-09,SH600327,exit
2025-09-30,2025-10-09,SH600354,exit
2025-09-30,2025-10-09,SH600420,exit
2025-09-30,2025-10-09,SH600511,exit
2025-09-30,2025-10-09,SH600710,exit
2025-09-30,2025-10-09,SH600750,exit
2025-09-30,2025-10-09,SH600771,exit
2025-09-30,2025-10-09,SH600793,exit
2025-09-30,2025-10-09,SH600803,exit
2025-09-30,2025-10-09,SH600825,exit
2025-09-30,2025-10-09,SH601500,exit
2025-09-30,2025-10-09,SH601900,exit
2025-09-30,2025-10-09,SH601921,exit
2025-09-30,2025-10-09,SH603395,exit
2025-09-30,2025-10-09,SH603528,exit
2025-09-30,2025-10-09,SH603556,exit
2025-09-30,2025-10-09,SH603721,exit
2025-09-30,2025-10-09,SH688032,exit
2025-09-30,2025-10-09,SH688289,exit
2025-09-30,2025-10-09,SZ000550,exit
2025-09-30,2025-10-09,SZ000595,exit
2025-09-30,2025-10-09,SZ000598,exit
2025-09-30,2025-10-09,SZ000928,exit
2025-09-30,2025-10-09,SZ002221,exit
2025-09-30,2025-10-09,SZ002523,exit
2025-09-30,2025-10-09,SZ002596,exit
2025-09-30,2025-10-09,SZ002701,exit
2025-09-30,2025-10-09,SZ002727,exit
2025-09-30,2025-10-09,SZ002832,exit
2025-09-30,2025-10-09,SZ002908,exit
2025-09-30,2025-10-09,SZ002995,exit
2025-09-30,2025-10-09,SZ003005,exit
2025-09-30,2025-10-09,SZ003026,exit
2025-09-30,2025-10-09,SZ300093,exit
2025-09-30,2025-10-09,SZ300238,exit
2025-09-30,2025-10-09,SZ300242,exit
2025-09-30,2025-10-09,SZ300265,exit
2025-09-30,2025-10-09,SZ300295,exit
2025-09-30,2025-10-09,SZ300369,exit
2025-09-30,2025-10-09,SZ300460,exit
2025-09-30,2025-10-09,SZ300556,exit
2025-09-30,2025-10-09,SZ300578,exit
2025-09-30,2025-10-09,SZ300633,exit
2025-09-30,2025-10-09,SZ300798,exit
2025-09-30,2025-10-09,SZ300831,exit
2025-09-30,2025-10-09,SZ300986,exit
2025-09-30,2025-10-09,SZ301011,exit
2025-09-30,2025-10-09,SZ301030,exit
2025-09-30,2025-10-09,SZ301036,exit
2025-09-30,2025-10-09,SZ301270,exit
2025-09-30,2025-10-09,SZ301299,exit
2025-09-30,2025-10-09,SZ301302,exit
2025-09-30,2025-10-09,SZ301339,exit
2025-09-30,2025-10-09,SZ301522,exit
2025-09-30,2025-10-09,SZ301571,exit
2025-09-30,2025-10-09,SZ301608,exit
2025-10-31,2025-11-03,SH600184,enter
2025-10-31,2025-11-03,SH600459,enter
2025-10-31,2025-11-03,SH600468,enter
2025-10-31,2025-11-03,SH600486,enter
2025-10-31,2025-11-03,SH600793,enter
2025-10-31,2025-11-03,SH600868,enter
2025-10-31,2025-11-03,SH600996,enter
2025-10-31,2025-11-03,SH601311,enter
2025-10-31,2025-11-03,SH603086,enter
2025-10-31,2025-11-03,SH603416,enter
2025-10-31,2025-11-03,SH603579,enter
2025-10-31,2025-11-03,SH603683,enter
2025-10-31,2025-11-03,SH603969,enter
2025-10-31,2025-11-03,SH688117,enter
2025-10-31,2025-11-03,SH688155,enter
2025-10-31,2025-11-03,SH688186,enter
2025-10-31,2025-11-03,SH688206,enter
2025-10-31,2025-11-03,SH688228,enter
2025-10-31,2025-11-03,SH688289,enter
2025-10-31,2025-11-03,SH688411,enter
2025-10-31,2025-11-03,SH688507,enter
2025-10-31,2025-11-03,SH688545,enter
2025-10-31,2025-11-03,SH688661,enter
2025-10-31,2025-11-03,SZ000816,enter
2025-10-31,2025-11-03,SZ000899,enter
2025-10-31,2025-11-03,SZ002011,enter
2025-10-31,2025-11-03,SZ002090,enter
2025-10-31,2025-11-03,SZ002243,enter
2025-10-31,2025-11-03,SZ002248,enter
2025-10-31,2025-11-03,SZ002365,enter
2025-10-31,2025-11-03,SZ002434,enter
2025-10-31,2025-11-03,SZ002523,enter
2025-10-31,2025-11-03,SZ002636,enter
2025-10-31,2025-11-03,SZ002645,enter
2025-10-31,2025-11-03,SZ002755,enter
2025-10-31,2025-11-03,SZ002759,enter
2025-10-31,2025-11-03,SZ002796,enter
2025-10-31,2025-11-03,SZ002913,enter
2025-10-31,2025-11-03,SZ300084,enter
2025-10-31,2025-11-03,SZ300158,enter
2025-10-31,2025-11-03,SZ300357,enter
2025-10-31,2025-11-03,SZ300491,enter
2025-10-31,2025-11-03,SZ300587,enter
2025-10-31,2025-11-03,SZ300690,enter
2025-10-31,2025-11-03,SZ300815,enter
2025-10-31,2025-11-03,SZ300952,enter
2025-10-31,2025-11-03,SZ300969,enter
2025-10-31,2025-11-03,SZ300986,enter
2025-10-31,2025-11-03,SZ301123,enter
2025-10-31,2025-11-03,SZ301225,enter
2025-10-31,2025-11-03,SZ301326,enter
2025-10-31,2025-11-03,SZ301458,enter
2025-10-31,2025-11-03,SZ301488,enter
2025-10-31,2025-11-03,SH600138,exit
2025-10-31,2025-11-03,SH600199,exit
2025-10-31,2025-11-03,SH600271,exit
2025-10-31,2025-11-03,SH600280,exit
2025-10-31,2025-11-03,SH600285,exit
2025-10-31,2025-11-03,SH600373,exit
2025-10-31,2025-11-03,SH600566,exit
2025-10-31,2025-11-03,SH600721,exit
2025-10-31,2025-11-03,SH603214,exit
2025-10-31,2025-11-03,SH603777,exit
2025-10-31,2025-11-03,SH603900,exit
2025-10-31,2025-11-03,SH605168,exit
2025-10-31,2025-11-03,SZ000516,exit
2025-10-31,2025-11-03,SZ000521,exit
2025-10-31,2025-11-03,SZ000541,exit
2025-10-31,2025-11-03,SZ000677,exit
2025-10-31,2025-11-03,SZ000868,exit
2025-10-31,2025-11-03,SZ000915,exit
2025-10-31,2025-11-03,SZ000935,exit
2025-10-31,2025-11-03,SZ000995,exit
2025-10-31,2025-11-03,SZ002339,exit
2025-10-31,2025-11-03,SZ002508,exit
2025-10-31,2025-11-03,SZ002597,exit
2025-10-31,2025-11-03,SZ002771,exit
2025-10-31,2025-11-03,SZ002786,exit
2025-10-31,2025-11-03,SZ002839,exit
2025-10-31,2025-11-03,SZ002869,exit
2025-10-31,2025-11-03,SZ300032,exit
2025-10-31,2025-11-03,SZ300039,exit
2025-10-31,2025-11-03,SZ300050,exit
2025-10-31,2025-11-03,SZ300052,exit
2025-10-31,2025-11-03,SZ300149,exit
2025-10-31,2025-11-03,SZ300152,exit
2025-10-31,2025-11-03,SZ300240,exit
2025-10-31,2025-11-03,SZ300261,exit
2025-10-31,2025-11-03,SZ300288,exit
2025-10-31,2025-11-03,SZ300311,exit
2025-10-31,2025-11-03,SZ300374,exit
2025-10-31,2025-11-03,SZ300595,exit
2025-10-31,2025-11-03,SZ300654,exit
2025-10-31,2025-11-03,SZ300662,exit
2025-10-31,2025-11-03,SZ300711,exit
2025-10-31,2025-11-03,SZ300719,exit
2025-10-31,2025-11-03,SZ300817,exit
2025-10-31,2025-11-03,SZ300830,exit
2025-10-31,2025-11-03,SZ300922,exit
2025-10-31,2025-11-03,SZ300947,exit
2025-10-31,2025-11-03,SZ300956,exit
2025-10-31,2025-11-03,SZ300967,exit
2025-10-31,2025-11-03,SZ300979,exit
2025-10-31,2025-11-03,SZ300996,exit
2025-10-31,2025-11-03,SZ301221,exit
2025-10-31,2025-11-03,SZ301613,exit
2025-11-28,2025-12-01,SH600375,enter
2025-11-28,2025-12-01,SH600537,enter
2025-11-28,2025-12-01,SH600801,enter
2025-11-28,2025-12-01,SH600860,enter
2025-11-28,2025-12-01,SH601018,enter
2025-11-28,2025-12-01,SH601116,enter
2025-11-28,2025-12-01,SH601579,enter
2025-11-28,2025-12-01,SH603040,enter
2025-11-28,2025-12-01,SH603069,enter
2025-11-28,2025-12-01,SH603088,enter
2025-11-28,2025-12-01,SH603112,enter
2025-11-28,2025-12-01,SH603256,enter
2025-11-28,2025-12-01,SH603699,enter
2025-11-28,2025-12-01,SH603777,enter
2025-11-28,2025-12-01,SH603901,enter
2025-11-28,2025-12-01,SH603950,enter
2025-11-28,2025-12-01,SH605020,enter
2025-11-28,2025-12-01,SH605188,enter
2025-11-28,2025-12-01,SH605378,enter
2025-11-28,2025-12-01,SH688102,enter
2025-11-28,2025-12-01,SH688321,enter
2025-11-28,2025-12-01,SH688336,enter
2025-11-28,2025-12-01,SH688433,enter
2025-11-28,2025-12-01,SH688519,enter
2025-11-28,2025-12-01,SH688658,enter
2025-11-28,2025-12-01,SH688788,enter
2025-11-28,2025-12-01,SZ000620,enter
2025-11-28,2025-12-01,SZ000852,enter
2025-11-28,2025-12-01,SZ000905,enter
2025-11-28,2025-12-01,SZ000935,enter
2025-11-28,2025-12-01,SZ001283,enter
2025-11-28,2025-12-01,SZ002052,enter
2025-11-28,2025-12-01,SZ002187,enter
2025-11-28,2025-12-01,SZ002217,enter
2025-11-28,2025-12-01,SZ002225,enter
2025-11-28,2025-12-01,SZ002258,enter
2025-11-28,2025-12-01,SZ002290,enter
2025-11-28,2025-12-01,SZ002297,enter
2025-11-28,2025-12-01,SZ002515,enter
2025-11-28,2025-12-01,SZ002560,enter
2025-11-28,2025-12-01,SZ002564,enter
2025-11-28,2025-12-01,SZ002593,enter
2025-11-28,2025-12-01,SZ002595,enter
2025-11-28,2025-12-01,SZ002596,enter
2025-11-28,2025-12-01,SZ002807,enter
2025-11-28,2025-12-01,SZ002820,enter
2025-11-28,2025-12-01,SZ002940,enter
2025-11-28,2025-12-01,SZ002975,enter
2025-11-28,2025-12-01,SZ300157,enter
2025-11-28,2025-12-01,SZ300267,enter
2025-11-28,2025-12-01,SZ300368,enter
2025-11-28,2025-12-01,SZ300486,enter
2025-11-28,2025-12-01,SZ300539,enter
2025-11-28,2025-12-01,SZ300584,enter
2025-11-28,2025-12-01,SZ300596,enter
2025-11-28,2025-12-01,SZ300619,enter
2025-11-28,2025-12-01,SZ300727,enter
2025-11-28,2025-12-01,SZ300830,enter
2025-11-28,2025-12-01,SZ300903,enter
2025-11-28,2025-12-01,SZ300959,enter
2025-11-28,2025-12-01,SZ300967,enter
2025-11-28,2025-12-01,SZ301069,enter
2025-11-28,2025-12-01,SZ301217,enter
2025-11-28,2025-12-01,SZ301379,enter
2025-11-28,2025-12-01,SZ302132,enter
2025-11-28,2025-12-01,SH600177,exit
2025-11-28,2025-12-01,SH600187,exit
2025-11-28,2025-12-01,SH600360,exit
2025-11-28,2025-12-01,SH600483,exit
2025-11-28,2025-12-01,SH600520,exit
2025-11-28,2025-12-01,SH600557,exit
2025-11-28,2025-12-01,SH600830,exit
2025-11-28,2025-12-01,SH600975,exit
2025-11-28,2025-12-01,SH601928,exit
2025-11-28,2025-12-01,SH603195,exit
2025-11-28,2025-12-01,SH603863,exit
2025-11-28,2025-12-01,SH603899,exit
2025-11-28,2025-12-01,SH603955,exit
2025-11-28,2025-12-01,SH603988,exit
2025-11-28,2025-12-01,SH688289,exit
2025-11-28,2025-12-01,SH688363,exit
2025-11-28,2025-12-01,SH688507,exit
2025-11-28,2025-12-01,SH688515,exit
2025-11-28,2025-12-01,SH688595,exit
2025-11-28,2025-12-01,SH688598,exit
2025-11-28,2025-12-01,SH688601,exit
2025-11-28,2025-12-01,SH688609,exit
2025-11-28,2025-12-01,SZ000525,exit
2025-11-28,2025-12-01,SZ000532,exit
2025-11-28,2025-12-01,SZ001236,exit
2025-11-28,2025-12-01,SZ001270,exit
2025-11-28,2025-12-01,SZ001306,exit
2025-11-28,2025-12-01,SZ002011,exit
2025-11-28,2025-12-01,SZ002019,exit
2025-11-28,2025-12-01,SZ002243,exit
2025-11-28,2025-12-01,SZ002296,exit
2025-11-28,2025-12-01,SZ002313,exit
2025-11-28,2025-12-01,SZ002380,exit
2025-11-28,2025-12-01,SZ002401,exit
2025-11-28,2025-12-01,SZ002488,exit
2025-11-28,2025-12-01,SZ002507,exit
2025-11-28,2025-12-01,SZ002572,exit
2025-11-28,2025-12-01,SZ002635,exit
2025-11-28,2025-12-01,SZ002761,exit
2025-11-28,2025-12-01,SZ002992,exit
2025-11-28,2025-12-01,SZ300106,exit
2025-11-28,2025-12-01,SZ300161,exit
2025-11-28,2025-12-01,SZ300169,exit
2025-11-28,2025-12-01,SZ300357,exit
2025-11-28,2025-12-01,SZ300529,exit
2025-11-28,2025-12-01,SZ300552,exit
2025-11-28,2025-12-01,SZ300566,exit
2025-11-28,2025-12-01,SZ300590,exit
2025-11-28,2025-12-01,SZ300608,exit
2025-11-28,2025-12-01,SZ300644,exit
2025-11-28,2025-12-01,SZ300690,exit
2025-11-28,2025-12-01,SZ300691,exit
2025-11-28,2025-12-01,SZ300892,exit
2025-11-28,2025-12-01,SZ301073,exit
2025-11-28,2025-12-01,SZ301127,exit
2025-11-28,2025-12-01,SZ301153,exit
2025-11-28,2025-12-01,SZ301202,exit
2025-11-28,2025-12-01,SZ301326,exit
2025-11-28,2025-12-01,SZ301348,exit
2025-11-28,2025-12-01,SZ301556,exit
2025-11-28,2025-12-01,SZ301558,exit
2025-11-28,2025-12-01,SZ301568,exit
2025-11-28,2025-12-01,SZ301592,exit
2025-11-28,2025-12-01,SZ301596,exit
2025-11-28,2025-12-01,SZ301628,exit
2025-12-31,2026-01-05,SH600113,enter
2025-12-31,2026-01-05,SH600268,enter
2025-12-31,2026-01-05,SH600271,enter
2025-12-31,2026-01-05,SH600378,enter
2025-12-31,2026-01-05,SH600499,enter
2025-12-31,2026-01-05,SH600513,enter
2025-12-31,2026-01-05,SH600596,enter
2025-12-31,2026-01-05,SH600654,enter
2025-12-31,2026-01-05,SH600721,enter
2025-12-31,2026-01-05,SH601609,enter
2025-12-31,2026-01-05,SH601636,enter
2025-12-31,2026-01-05,SH603124,enter
2025-12-31,2026-01-05,SH603158,enter
2025-12-31,2026-01-05,SH603225,enter
2025-12-31,2026-01-05,SH603257,enter
2025-12-31,2026-01-05,SH603359,enter
2025-12-31,2026-01-05,SH603508,enter
2025-12-31,2026-01-05,SH603758,enter
2025-12-31,2026-01-05,SH603803,enter
2025-12-31,2026-01-05,SH605090,enter
2025-12-31,2026-01-05,SH605100,enter
2025-12-31,2026-01-05,SH605123,enter
2025-12-31,2026-01-05,SH605305,enter
2025-12-31,2026-01-05,SH688147,enter
2025-12-31,2026-01-05,SH688202,enter
2025-12-31,2026-01-05,SH688239,enter
2025-12-31,2026-01-05,SH688316,enter
2025-12-31,2026-01-05,SH688392,enter
2025-12-31,2026-01-05,SH688401,enter
2025-12-31,2026-01-05,SH688439,enter
2025-12-31,2026-01-05,SH688486,enter
2025-12-31,2026-01-05,SH688507,enter
2025-12-31,2026-01-05,SH688552,enter
2025-12-31,2026-01-05,SH688556,enter
2025-12-31,2026-01-05,SZ000049,enter
2025-12-31,2026-01-05,SZ000070,enter
2025-12-31,2026-01-05,SZ000510,enter
2025-12-31,2026-01-05,SZ000534,enter
2025-12-31,2026-01-05,SZ000902,enter
2025-12-31,2026-01-05,SZ001236,enter
2025-12-31,2026-01-05,SZ001317,enter
2025-12-31,2026-01-05,SZ001330,enter
2025-12-31,2026-01-05,SZ002011,enter
2025-12-31,2026-01-05,SZ002019,enter
2025-12-31,2026-01-05,SZ002062,enter
2025-12-31,2026-01-05,SZ002266,enter
2025-12-31,2026-01-05,SZ002307,enter
2025-12-31,2026-01-05,SZ002370,enter
2025-12-31,2026-01-05,SZ002488,enter
2025-12-31,2026-01-05,SZ002491,enter
2025-12-31,2026-01-05,SZ002534,enter
2025-12-31,2026-01-05,SZ002539,enter
2025-12-31,2026-01-05,SZ002612,enter
2025-12-31,2026-01-05,SZ002632,enter
2025-12-31,2026-01-05,SZ002838,enter
2025-12-31,2026-01-05,SZ002860,enter
2025-12-31,2026-01-05,SZ002885,enter
2025-12-31,2026-01-05,SZ002925,enter
2025-12-31,2026-01-05,SZ002961,enter
2025-12-31,2026-01-05,SZ003009,enter
2025-12-31,2026-01-05,SZ300092,enter
2025-12-31,2026-01-05,SZ300200,enter
2025-12-31,2026-01-05,SZ300428,enter
2025-12-31,2026-01-05,SZ300490,enter
2025-12-31,2026-01-05,SZ300589,enter
2025-12-31,2026-01-05,SZ300650,enter
2025-12-31,2026-01-05,SZ300706,enter
2025-12-31,2026-01-05,SZ300855,enter
2025-12-31,2026-01-05,SZ300940,enter
2025-12-31,2026-01-05,SZ301073,enter
2025-12-31,2026-01-05,SZ301120,enter
2025-12-31,2026-01-05,SZ301150,enter
2025-12-31,2026-01-05,SZ301200,enter
2025-12-31,2026-01-05,SZ301345,enter
2025-12-31,2026-01-05,SZ301479,enter
2025-12-31,2026-01-05,SZ301501,enter
2025-12-31,2026-01-05,SZ301526,enter
2025-12-31,2026-01-05,SZ301566,enter
2025-12-31,2026-01-05,SZ301568,enter
2025-12-31,2026-01-05,SZ301628,enter
2025-12-31,2026-01-05,SZ301629,enter
2025-12-31,2026-01-05,SZ301658,enter
2025-12-31,2026-01-05,SH600106,exit
2025-12-31,2026-01-05,SH600131,exit
2025-12-31,2026-01-05,SH600405,exit
2025-12-31,2026-01-05,SH600505,exit
2025-12-31,2026-01-05,SH600609,exit
2025-12-31,2026-01-05,SH600624,exit
2025-12-31,2026-01-05,SH600739,exit
2025-12-31,2026-01-05,SH600816,exit
2025-12-31,2026-01-05,SH600860,exit
2025-12-31,2026-01-05,SH600880,exit
2025-12-31,2026-01-05,SH600889,exit
2025-12-31,2026-01-05,SH600906,exit
2025-12-31,2026-01-05,SH600918,exit
2025-12-31,2026-01-05,SH600993,exit
2025-12-31,2026-01-05,SH601860,exit
2025-12-31,2026-01-05,SH601880,exit
2025-12-31,2026-01-05,SH603088,exit
2025-12-31,2026-01-05,SH603110,exit
2025-12-31,2026-01-05,SH603128,exit
2025-12-31,2026-01-05,SH603194,exit
2025-12-31,2026-01-05,SH603218,exit
2025-12-31,2026-01-05,SH603297,exit
2025-12-31,2026-01-05,SH603589,exit
2025-12-31,2026-01-05,SH603607,exit
2025-12-31,2026-01-05,SH603816,exit
2025-12-31,2026-01-05,SH603871,exit
2025-12-31,2026-01-05,SH603950,exit
2025-12-31,2026-01-05,SH603960,exit
2025-12-31,2026-01-05,SH688009,exit
2025-12-31,2026-01-05,SH688083,exit
2025-12-31,2026-01-05,SZ000056,exit
2025-12-31,2026-01-05,SZ000610,exit
2025-12-31,2026-01-05,SZ000690,exit
2025-12-31,2026-01-05,SZ000739,exit
2025-12-31,2026-01-05,SZ000860,exit
2025-12-31,2026-01-05,SZ000899,exit
2025-12-31,2026-01-05,SZ000998,exit
2025-12-31,2026-01-05,SZ001227,exit
2025-12-31,2026-01-05,SZ002079,exit
2025-12-31,2026-01-05,SZ002086,exit
2025-12-31,2026-01-05,SZ002095,exit
2025-12-31,2026-01-05,SZ002102,exit
2025-12-31,2026-01-05,SZ002106,exit
2025-12-31,2026-01-05,SZ002161,exit
2025-12-31,2026-01-05,SZ002189,exit
2025-12-31,2026-01-05,SZ002219,exit
2025-12-31,2026-01-05,SZ002355,exit
2025-12-31,2026-01-05,SZ002376,exit
2025-12-31,2026-01-05,SZ002403,exit
2025-12-31,2026-01-05,SZ002457,exit
2025-12-31,2026-01-05,SZ002469,exit
2025-12-31,2026-01-05,SZ002567,exit
2025-12-31,2026-01-05,SZ002668,exit
2025-12-31,2026-01-05,SZ002693,exit
2025-12-31,2026-01-05,SZ002807,exit
2025-12-31,2026-01-05,SZ002819,exit
2025-12-31,2026-01-05,SZ002841,exit
2025-12-31,2026-01-05,SZ002866,exit
2025-12-31,2026-01-05,SZ002933,exit
2025-12-31,2026-01-05,SZ300157,exit
2025-12-31,2026-01-05,SZ300168,exit
2025-12-31,2026-01-05,SZ300227,exit
2025-12-31,2026-01-05,SZ300267,exit
2025-12-31,2026-01-05,SZ300340,exit
2025-12-31,2026-01-05,SZ300341,exit
2025-12-31,2026-01-05,SZ300466,exit
2025-12-31,2026-01-05,SZ300479,exit
2025-12-31,2026-01-05,SZ300531,exit
2025-12-31,2026-01-05,SZ300562,exit
2025-12-31,2026-01-05,SZ300572,exit
2025-12-31,2026-01-05,SZ300786,exit
2025-12-31,2026-01-05,SZ300825,exit
2025-12-31,2026-01-05,SZ300830,exit
2025-12-31,2026-01-05,SZ300853,exit
2025-12-31,2026-01-05,SZ300863,exit
2025-12-31,2026-01-05,SZ300905,exit
2025-12-31,2026-01-05,SZ300921,exit
2025-12-31,2026-01-05,SZ300968,exit
2025-12-31,2026-01-05,SZ301085,exit
2025-12-31,2026-01-05,SZ301182,exit
2025-12-31,2026-01-05,SZ301230,exit
2025-12-31,2026-01-05,SZ301383,exit
2026-01-30,2026-02-02,SH600226,enter
2026-01-30,2026-02-02,SH600475,enter
2026-01-30,2026-02-02,SH600516,enter
2026-01-30,2026-02-02,SH600578,enter
2026-01-30,2026-02-02,SH600651,enter
2026-01-30,2026-02-02,SH600810,enter
2026-01-30,2026-02-02,SH600860,enter
2026-01-30,2026-02-02,SH600993,enter
2026-01-30,2026-02-02,SH601061,enter
2026-01-30,2026-02-02,SH601969,enter
2026-01-30,2026-02-02,SH603026,enter
2026-01-30,2026-02-02,SH603367,enter
2026-01-30,2026-02-02,SH603618,enter
2026-01-30,2026-02-02,SH603876,enter
2026-01-30,2026-02-02,SH603977,enter
2026-01-30,2026-02-02,SH688028,enter
2026-01-30,2026-02-02,SH688135,enter
2026-01-30,2026-02-02,SH688182,enter
2026-01-30,2026-02-02,SH688210,enter
2026-01-30,2026-02-02,SH688221,enter
2026-01-30,2026-02-02,SH688233,enter
2026-01-30,2026-02-02,SH688261,enter
2026-01-30,2026-02-02,SH688353,enter
2026-01-30,2026-02-02,SH688585,enter
2026-01-30,2026-02-02,SH688648,enter
2026-01-30,2026-02-02,SZ000025,enter
2026-01-30,2026-02-02,SZ000048,enter
2026-01-30,2026-02-02,SZ000417,enter
2026-01-30,2026-02-02,SZ000688,enter
2026-01-30,2026-02-02,SZ000923,enter
2026-01-30,2026-02-02,SZ000993,enter
2026-01-30,2026-02-02,SZ001203,enter
2026-01-30,2026-02-02,SZ001208,enter
2026-01-30,2026-02-02,SZ002108,enter
2026-01-30,2026-02-02,SZ002150,enter
2026-01-30,2026-02-02,SZ002158,enter
2026-01-30,2026-02-02,SZ002208,enter
2026-01-30,2026-02-02,SZ002380,enter
2026-01-30,2026-02-02,SZ002427,enter
2026-01-30,2026-02-02,SZ002490,enter
2026-01-30,2026-02-02,SZ002545,enter
2026-01-30,2026-02-02,SZ002842,enter
2026-01-30,2026-02-02,SZ002866,enter
2026-01-30,2026-02-02,SZ002943,enter
2026-01-30,2026-02-02,SZ002967,enter
2026-01-30,2026-02-02,SZ300086,enter
2026-01-30,2026-02-02,SZ300095,enter
2026-01-30,2026-02-02,SZ300129,enter
2026-01-30,2026-02-02,SZ300157,enter
2026-01-30,2026-02-02,SZ300168,enter
2026-01-30,2026-02-02,SZ300227,enter
2026-01-30,2026-02-02,SZ300265,enter
2026-01-30,2026-02-02,SZ300267,enter
2026-01-30,2026-02-02,SZ300340,enter
2026-01-30,2026-02-02,SZ300357,enter
2026-01-30,2026-02-02,SZ300402,enter
2026-01-30,2026-02-02,SZ300435,enter
2026-01-30,2026-02-02,SZ300480,enter
2026-01-30,2026-02-02,SZ300572,enter
2026-01-30,2026-02-02,SZ300690,enter
2026-01-30,2026-02-02,SZ300801,enter
2026-01-30,2026-02-02,SZ300821,enter
2026-01-30,2026-02-02,SZ300871,enter
2026-01-30,2026-02-02,SZ300885,enter
2026-01-30,2026-02-02,SZ300922,enter
2026-01-30,2026-02-02,SZ300996,enter
2026-01-30,2026-02-02,SZ300997,enter
2026-01-30,2026-02-02,SZ301117,enter
2026-01-30,2026-02-02,SZ301230,enter
2026-01-30,2026-02-02,SZ301263,enter
2026-01-30,2026-02-02,SZ301338,enter
2026-01-30,2026-02-02,SZ301662,enter
2026-01-30,2026-02-02,SH600178,exit
2026-01-30,2026-02-02,SH600288,exit
2026-01-30,2026-02-02,SH600325,exit
2026-01-30,2026-02-02,SH600422,exit
2026-01-30,2026-02-02,SH600575,exit
2026-01-30,2026-02-02,SH600622,exit
2026-01-30,2026-02-02,SH600650,exit
2026-01-30,2026-02-02,SH600654,exit
2026-01-30,2026-02-02,SH600664,exit
2026-01-30,2026-02-02,SH600793,exit
2026-01-30,2026-02-02,SH600820,exit
2026-01-30,2026-02-02,SH600881,exit
2026-01-30,2026-02-02,SH600979,exit
2026-01-30,2026-02-02,SH603086,exit
2026-01-30,2026-02-02,SH603257,exit
2026-01-30,2026-02-02,SH603323,exit
2026-01-30,2026-02-02,SH603517,exit
2026-01-30,2026-02-02,SH603737,exit
2026-01-30,2026-02-02,SH603758,exit
2026-01-30,2026-02-02,SH603777,exit
2026-01-30,2026-02-02,SH603803,exit
2026-01-30,2026-02-02,SH603833,exit
2026-01-30,2026-02-02,SH603912,exit
2026-01-30,2026-02-02,SH603969,exit
