universe,instrument,start,end
csi500,SZ000728,2023-12-29,2024-06-27
csi500,SZ000729,2023-12-29,2024-06-27
csi500,SZ000738,2023-12-29,2024-06-27
csi500,SZ000739,2023-12-29,2024-06-27
csi500,SZ000750,2023-12-29,2024-06-27
csi500,SZ000778,2023-12-29,2024-06-27
csi500,SZ000783,2023-12-29,2024-06-27
csi500,SZ000785,2023-12-29,2024-06-27
csi500,SZ000825,2023-12-29,2024-06-27
csi500,SZ000830,2023-12-29,2024-06-27
csi500,SZ000831,2023-12-29,2024-06-27
csi500,SZ000878,2023-12-29,2024-06-27
csi500,SZ000883,2023-12-29,2024-06-27
csi500,SZ000887,2023-12-29,2024-06-27
csi500,SZ000893,2023-12-29,2024-06-27
csi500,SZ000898,2023-12-29,2024-06-27
csi500,SZ000930,2023-12-29,2024-06-27
csi500,SZ000932,2023-12-29,2024-06-27
csi500,SZ000933,2023-12-29,2024-06-27
csi500,SZ000937,2023-12-29,2024-06-27
csi500,SZ000958,2023-12-29,2024-06-27
csi500,SZ000959,2023-12-29,2024-06-27
csi500,SZ000960,2023-12-29,2024-06-27
csi500,SZ000967,2023-12-29,2024-06-27
csi500,SZ000970,2023-12-29,2024-06-27
csi500,SZ000975,2023-12-29,2024-06-27
csi500,SZ000987,2023-12-29,2024-06-27
csi500,SZ000988,2023-12-29,2024-06-27
csi500,SZ000997,2023-12-29,2024-06-27
csi500,SZ000998,2023-12-29,2024-06-27
csi500,SZ001203,2023-12-29,2024-06-27
csi500,SZ001227,2023-12-29,2024-06-27
csi500,SZ001286,2023-12-29,2024-06-27
csi500,SZ001872,2023-12-29,2024-06-27
csi500,SZ001914,2023-12-29,2024-06-27
csi500,SZ002008,2023-12-29,2024-06-27
csi500,SZ002010,2023-12-29,2024-06-27
csi500,SZ002019,2023-12-29,2024-06-27
csi500,SZ002025,2023-12-29,2024-06-27
csi500,SZ002028,2023-12-29,2024-06-27
csi500,SZ002030,2023-12-29,2024-06-27
csi500,SZ002032,2023-12-29,2024-06-27
csi500,SZ002044,2023-12-29,2024-06-27
csi500,SZ002056,2023-12-29,2024-06-27
csi500,SZ002064,2023-12-29,2024-06-27
csi500,SZ002065,2023-12-29,2024-06-27
csi500,SZ002078,2023-12-29,2024-06-27
csi500,SZ002080,2023-12-29,2024-06-27
csi500,SZ002092,2023-12-29,2024-06-27
csi500,SZ002120,2023-12-29,2024-06-27
csi500,SZ002128,2023-12-29,2024-06-27
csi500,SZ002131,2023-12-29,2024-06-27
csi500,SZ002138,2023-12-29,2024-06-27
csi500,SZ002152,2023-12-29,2024-06-27
csi500,SZ002153,2023-12-29,2024-06-27
csi500,SZ002155,2023-12-29,2024-06-27
csi500,SZ002156,2023-12-29,2024-06-27
csi500,SZ002185,2023-12-29,2024-06-27
csi500,SZ002192,2023-12-29,2024-06-27
csi500,SZ002195,2023-12-29,2024-06-27
csi500,SZ002203,2023-12-29,2024-06-27
csi500,SZ002223,2023-12-29,2024-06-27
csi500,SZ002240,2023-12-29,2024-06-27
csi500,SZ002244,2023-12-29,2024-06-27
csi500,SZ002262,2023-12-29,2024-06-27
csi500,SZ002266,2023-12-29,2024-06-27
csi500,SZ002268,2023-12-29,2024-06-27
csi500,SZ002273,2023-12-29,2024-06-27
csi500,SZ002281,2023-12-29,2024-06-27
csi500,SZ002294,2023-12-29,2024-06-27
csi500,SZ002299,2023-12-29,2024-06-27
csi500,SZ002326,2023-12-29,2024-06-27
csi500,SZ002340,2023-12-29,2024-06-27
csi500,SZ002353,2023-12-29,2024-06-27
csi500,SZ002368,2023-12-29,2024-06-27
csi500,SZ002372,2023-12-29,2024-06-27
csi500,SZ002373,2023-12-29,2024-06-27
csi500,SZ002384,2023-12-29,2024-06-27
csi500,SZ002385,2023-12-29,2024-06-27
csi500,SZ002399,2023-12-29,2024-06-27
csi500,SZ002407,2023-12-29,2024-06-27
csi500,SZ002408,2023-12-29,2024-06-27
csi500,SZ002409,2023-12-29,2024-06-27
csi500,SZ002414,2023-12-29,2024-06-27
csi500,SZ002422,2023-12-29,2024-06-27
csi500,SZ002423,2023-12-29,2024-06-27
csi500,SZ002429,2023-12-29,2024-06-27
csi500,SZ002430,2023-12-29,2024-06-27
csi500,SZ002432,2023-12-29,2024-06-27
csi500,SZ002439,2023-12-29,2024-06-27
csi500,SZ002444,2023-12-29,2024-06-27
csi500,SZ002463,2023-12-29,2024-06-27
csi500,SZ002465,2023-12-29,2024-06-27
csi500,SZ002468,2023-12-29,2024-06-27
csi500,SZ002472,2023-12-29,2024-06-27
csi500,SZ002487,2023-12-29,2024-06-27
csi500,SZ002497,2023-12-29,2024-06-27
csi500,SZ002500,2023-12-29,2024-06-27
csi500,SZ002505,2023-12-29,2024-06-27
csi500,SZ002506,2023-12-29,2024-06-27
csi500,SZ002507,2023-12-29,2024-06-27
csi500,SZ002508,2023-12-29,2024-06-27
csi500,SZ002511,2023-12-29,2024-06-27
csi500,SZ002517,2023-12-29,2024-06-27
csi500,SZ002518,2023-12-29,2024-06-27
csi500,SZ002531,2023-12-29,2024-06-27
csi500,SZ002532,2023-12-29,2024-06-27
csi500,SZ002557,2023-12-29,2024-06-27
csi500,SZ002558,2023-12-29,2024-06-27
csi500,SZ002563,2023-12-29,2024-06-27
csi500,SZ002568,2023-12-29,2024-06-27
csi500,SZ002572,2023-12-29,2024-06-27
csi500,SZ002595,2023-12-29,2024-06-27
csi500,SZ002600,2023-12-29,2024-06-27
csi500,SZ002607,2023-12-29,2024-06-27
csi500,SZ002608,2023-12-29,2024-06-27
csi500,SZ002624,2023-12-29,2024-06-27
csi500,SZ002625,2023-12-29,2024-06-27
csi500,SZ002653,2023-12-29,2024-06-27
csi500,SZ002670,2023-12-29,2024-06-27
csi500,SZ002673,2023-12-29,2024-06-27
csi500,SZ002683,2023-12-29,2024-06-27
csi500,SZ002690,2023-12-29,2024-06-27
csi500,SZ002738,2023-12-29,2024-06-27
csi500,SZ002739,2023-12-29,2024-06-27
csi500,SZ002756,2023-12-29,2024-06-27
csi500,SZ002761,2023-12-29,2024-06-27
csi500,SZ002791,2023-12-29,2024-06-27
csi500,SZ002797,2023-12-29,2024-06-27
csi500,SZ002831,2023-12-29,2024-06-27
csi500,SZ002850,2023-12-29,2024-06-27
csi500,SZ002865,2023-12-29,2024-06-27
csi500,SZ002867,2023-12-29,2024-06-27
csi500,SZ002925,2023-12-29,2024-06-27
csi500,SZ002926,2023-12-29,2024-06-27
csi500,SZ002936,2023-12-29,2024-06-27
csi500,SZ002939,2023-12-29,2024-06-27
csi500,SZ002945,2023-12-29,2024-06-27
csi500,SZ002958,2023-12-29,2024-06-27
csi500,SZ002966,2023-12-29,2024-06-27
csi500,SZ003022,2023-12-29,2024-06-27
csi500,SZ003031,2023-12-29,2024-06-27
csi500,SZ003035,2023-12-29,2024-06-27
csi500,SZ300001,2023-12-29,2024-06-27
csi500,SZ300003,2023-12-29,2024-06-27
csi500,SZ300009,2023-12-29,2024-06-27
csi500,SZ300012,2023-12-29,2024-06-27
csi500,SZ300017,2023-12-29,2024-06-27
csi500,SZ300024,2023-12-29,2024-06-27
csi500,SZ300026,2023-12-29,2024-06-27
csi500,SZ300037,2023-12-29,2024-06-27
csi500,SZ300058,2023-12-29,2024-06-27
csi500,SZ300070,2023-12-29,2024-06-27
csi500,SZ300073,2023-12-29,2024-06-27
csi500,SZ300088,2023-12-29,2024-06-27
csi500,SZ300114,2023-12-29,2024-06-27
csi500,SZ300118,2023-12-29,2024-06-27
csi500,SZ300136,2023-12-29,2024-06-27
csi500,SZ300144,2023-12-29,2024-06-27
csi500,SZ300146,2023-12-29,2024-06-27
csi500,SZ300207,2023-12-29,2024-06-27
csi500,SZ300212,2023-12-29,2024-06-27
csi500,SZ300244,2023-12-29,2024-06-27
csi500,SZ300251,2023-12-29,2024-06-27
csi500,SZ300253,2023-12-29,2024-06-27
csi500,SZ300257,2023-12-29,2024-06-27
csi500,SZ300285,2023-12-29,2024-06-27
csi500,SZ300296,2023-12-29,2024-06-27
csi500,SZ300357,2023-12-29,2024-06-27
csi500,SZ300363,2023-12-29,2024-06-27
csi500,SZ300373,2023-12-29,2024-06-27
csi500,SZ300383,2023-12-29,2024-06-27
csi500,SZ300390,2023-12-29,2024-06-27
csi500,SZ300394,2023-12-29,2024-06-27
csi500,SZ300395,2023-12-29,2024-06-27
csi500,SZ300418,2023-12-29,2024-06-27
csi500,SZ300438,2023-12-29,2024-06-27
csi500,SZ300474,2023-12-29,2024-06-27
csi500,SZ300487,2023-12-29,2024-06-27
csi500,SZ300502,2023-12-29,2024-06-27
csi500,SZ300529,2023-12-29,2024-06-27
csi500,SZ300558,2023-12-29,2024-06-27
csi500,SZ300568,2023-12-29,2024-06-27
csi500,SZ300595,2023-12-29,2024-06-27
csi500,SZ300601,2023-12-29,2024-06-27
csi500,SZ300604,2023-12-29,2024-06-27
csi500,SZ300676,2023-12-29,2024-06-27
csi500,SZ300677,2023-12-29,2024-06-27
csi500,SZ300682,2023-12-29,2024-06-27
csi500,SZ300699,2023-12-29,2024-06-27
csi500,SZ300724,2023-12-29,2024-06-27
csi500,SZ300748,2023-12-29,2024-06-27
csi500,SZ300776,2023-12-29,2024-06-27
csi500,SZ300850,2023-12-29,2024-06-27
csi500,SZ300861,2023-12-29,2024-06-27
csi500,SZ300866,2023-12-29,2024-06-27
csi500,SZ300888,2023-12-29,2024-06-27
csi500,SZ301029,2023-12-29,2024-06-27
csi500,SZ301236,2023-12-29,2024-06-27
csi1000,SH600006,2023-12-29,2024-05-30
csi1000,SH600007,2023-12-29,2024-05-30
csi1000,SH600012,2023-12-29,2024-05-30
csi1000,SH600017,2023-12-29,2024-05-30
csi1000,SH600037,2023-12-29,2024-05-30
csi1000,SH600055,2023-12-29,2024-05-30
csi1000,SH600057,2023-12-29,2024-05-30
csi1000,SH600058,2023-12-29,2024-05-30
csi1000,SH600059,2023-12-29,2024-05-30
csi1000,SH600063,2023-12-29,2024-05-30
csi1000,SH600064,2023-12-29,2024-05-30
csi1000,SH600072,2023-12-29,2024-05-30
csi1000,SH600073,2023-12-29,2024-05-30
csi1000,SH600075,2023-12-29,2024-05-30
csi1000,SH600098,2023-12-29,2024-05-30
csi1000,SH600100,2023-12-29,2024-05-30
csi1000,SH600110,2023-12-29,2024-05-30
csi1000,SH600116,2023-12-29,2024-05-30
csi1000,SH600120,2023-12-29,2024-05-30
csi1000,SH600123,2023-12-29,2024-05-30
csi1000,SH600125,2023-12-29,2024-05-30
csi1000,SH600138,2023-12-29,2024-05-30
csi1000,SH600151,2023-12-29,2024-05-30
csi1000,SH600158,2023-12-29,2024-05-30
csi1000,SH600163,2023-12-29,2024-05-30
csi1000,SH600169,2023-12-29,2024-05-30
csi1000,SH600172,2023-12-29,2024-05-30
csi1000,SH600179,2023-12-29,2024-05-30
csi1000,SH600185,2023-12-29,2024-05-30
csi1000,SH600195,2023-12-29,2024-05-30
csi1000,SH600197,2023-12-29,2024-05-30
csi1000,SH600201,2023-12-29,2024-05-30
csi1000,SH600206,2023-12-29,2024-05-30
csi1000,SH600210,2023-12-29,2024-05-30
csi1000,SH600211,2023-12-29,2024-05-30
csi1000,SH600216,2023-12-29,2024-05-30
csi1000,SH600217,2023-12-29,2024-05-30
csi1000,SH600223,2023-12-29,2024-05-30
csi1000,SH600225,2023-12-29,2024-05-30
csi1000,SH600246,2023-12-29,2024-05-30
csi1000,SH600248,2023-12-29,2024-05-30
csi1000,SH600252,2023-12-29,2024-05-30
csi1000,SH600259,2023-12-29,2024-05-30
csi1000,SH600266,2023-12-29,2024-05-30
csi1000,SH600267,2023-12-29,2024-05-30
csi1000,SH600273,2023-12-29,2024-05-30
csi1000,SH600277,2023-12-29,2024-05-30
csi1000,SH600284,2023-12-29,2024-05-30
csi1000,SH600285,2023-12-29,2024-05-30
csi1000,SH600295,2023-12-29,2024-05-30
csi1000,SH600305,2023-12-29,2024-05-30
csi1000,SH600312,2023-12-29,2024-05-30
csi1000,SH600313,2023-12-29,2024-05-30
csi1000,SH600320,2023-12-29,2024-05-30
csi1000,SH600323,2023-12-29,2024-05-30
csi1000,SH600328,2023-12-29,2024-05-30
csi1000,SH600330,2023-12-29,2024-05-30
csi1000,SH600331,2023-12-29,2024-05-30
csi1000,SH600335,2023-12-29,2024-05-30
csi1000,SH600338,2023-12-29,2024-05-30
csi1000,SH600340,2023-12-29,2024-05-30
csi1000,SH600360,2023-12-29,2024-05-30
csi1000,SH600361,2023-12-29,2024-05-30
csi1000,SH600363,2023-12-29,2024-05-30
csi1000,SH600366,2023-12-29,2024-05-30
csi1000,SH600389,2023-12-29,2024-05-30
csi1000,SH600391,2023-12-29,2024-05-30
csi1000,SH600395,2023-12-29,2024-05-30
csi1000,SH600400,2023-12-29,2024-05-30
csi1000,SH600403,2023-12-29,2024-05-30
csi1000,SH600409,2023-12-29,2024-05-30
csi1000,SH600420,2023-12-29,2024-05-30
csi1000,SH600422,2023-12-29,2024-05-30
csi1000,SH600428,2023-12-29,2024-05-30
csi1000,SH600446,2023-12-29,2024-05-30
csi1000,SH600449,2023-12-29,2024-05-30
csi1000,SH600452,2023-12-29,2024-05-30
csi1000,SH600456,2023-12-29,2024-05-30
csi1000,SH600458,2023-12-29,2024-05-30
csi1000,SH600459,2023-12-29,2024-05-30
csi1000,SH600475,2023-12-29,2024-05-30
csi1000,SH600477,2023-12-29,2024-05-30
csi1000,SH600478,2023-12-29,2024-05-30
csi1000,SH600480,2023-12-29,2024-05-30
csi1000,SH600483,2023-12-29,2024-05-30
csi1000,SH600490,2023-12-29,2024-05-30
csi1000,SH600491,2023-12-29,2024-05-30
csi1000,SH600496,2023-12-29,2024-05-30
csi1000,SH600502,2023-12-29,2024-05-30
csi1000,SH600507,2023-12-29,2024-05-30
csi1000,SH600508,2023-12-29,2024-05-30
csi1000,SH600510,2023-12-29,2024-05-30
csi1000,SH600531,2023-12-29,2024-05-30
csi1000,SH600550,2023-12-29,2024-05-30
csi1000,SH600552,2023-12-29,2024-05-30
csi1000,SH600556,2023-12-29,2024-05-30
csi1000,SH600557,2023-12-29,2024-05-30
csi1000,SH600559,2023-12-29,2024-05-30
csi1000,SH600562,2023-12-29,2024-05-30
csi1000,SH600572,2023-12-29,2024-05-30
csi1000,SH600575,2023-12-29,2024-05-30
csi1000,SH600577,2023-12-29,2024-05-30
csi1000,SH600578,2023-12-29,2024-05-30
csi1000,SH600586,2023-12-29,2024-05-30
csi1000,SH600587,2023-12-29,2024-05-30
csi1000,SH600595,2023-12-29,2024-05-30
csi1000,SH600596,2023-12-29,2024-05-30
csi1000,SH600601,2023-12-29,2024-05-30
csi1000,SH600602,2023-12-29,2024-05-30
csi1000,SH600604,2023-12-29,2024-05-30
csi1000,SH600610,2023-12-29,2024-05-30
csi1000,SH600612,2023-12-29,2024-05-30
csi1000,SH600618,2023-12-29,2024-05-30
csi1000,SH600621,2023-12-29,2024-05-30
csi1000,SH600623,2023-12-29,2024-05-30
csi1000,SH600633,2023-12-29,2024-05-30
csi1000,SH600635,2023-12-29,2024-05-30
csi1000,SH600639,2023-12-29,2024-05-30
csi1000,SH600641,2023-12-29,2024-05-30
csi1000,SH600643,2023-12-29,2024-05-30
csi1000,SH600645,2023-12-29,2024-05-30
csi1000,SH600648,2023-12-29,2024-05-30
csi1000,SH600649,2023-12-29,2024-05-30
csi1000,SH600657,2023-12-29,2024-05-30
csi1000,SH600662,2023-12-29,2024-05-30
csi1000,SH600667,2023-12-29,2024-05-30
csi1000,SH600675,2023-12-29,2024-05-30
csi1000,SH600682,2023-12-29,2024-05-30
csi1000,SH600685,2023-12-29,2024-05-30
csi1000,SH600688,2023-12-29,2024-05-30
csi1000,SH600691,2023-12-29,2024-05-30
csi1000,SH600696,2023-12-29,2024-05-30
csi1000,SH600710,2023-12-29,2024-05-30
csi1000,SH600711,2023-12-29,2024-05-30
csi1000,SH600717,2023-12-29,2024-05-30
csi1000,SH600718,2023-12-29,2024-05-30
csi1000,SH600720,2023-12-29,2024-05-30
csi1000,SH600728,2023-12-29,2024-05-30
csi1000,SH600729,2023-12-29,2024-05-30
csi1000,SH600740,2023-12-29,2024-05-30
csi1000,SH600750,2023-12-29,2024-05-30
csi1000,SH600751,2023-12-29,2024-05-30
csi1000,SH600761,2023-12-29,2024-05-30
csi1000,SH600770,2023-12-29,2024-05-30
csi1000,SH600771,2023-12-29,2024-05-30
csi1000,SH600773,2023-12-29,2024-05-30
csi1000,SH600775,2023-12-29,2024-05-30
csi1000,SH600776,2023-12-29,2024-05-30
csi1000,SH600777,2023-12-29,2024-05-30
csi1000,SH600780,2023-12-29,2024-05-30
csi1000,SH600782,2023-12-29,2024-05-30
csi1000,SH600783,2023-12-29,2024-05-30
csi1000,SH600787,2023-12-29,2024-05-30
csi1000,SH600797,2023-12-29,2024-05-30
csi1000,SH600810,2023-12-29,2024-05-30
csi1000,SH600811,2023-12-29,2024-05-30
csi1000,SH600812,2023-12-29,2024-05-30
csi1000,SH600821,2023-12-29,2024-05-30
csi1000,SH600835,2023-12-29,2024-05-30
csi1000,SH600850,2023-12-29,2024-05-30
csi1000,SH600861,2023-12-29,2024-05-30
csi1000,SH600864,2023-12-29,2024-05-30
csi1000,SH600869,2023-12-29,2024-05-30
csi1000,SH600872,2023-12-29,2024-05-30
csi1000,SH600874,2023-12-29,2024-05-30
csi1000,SH600876,2023-12-29,2024-05-30
csi1000,SH600877,2023-12-29,2024-05-30
csi1000,SH600882,2023-12-29,2024-05-30
csi1000,SH600888,2023-12-29,2024-05-30
csi1000,SH600903,2023-12-29,2024-05-30
csi1000,SH600908,2023-12-29,2024-05-30
csi1000,SH600916,2023-12-29,2024-05-30
csi1000,SH600929,2023-12-29,2024-05-30
csi1000,SH600933,2023-12-29,2024-05-30
csi1000,SH600955,2023-12-29,2024-05-30
csi1000,SH600963,2023-12-29,2024-05-30
csi1000,SH600966,2023-12-29,2024-05-30
csi1000,SH600971,2023-12-29,2024-05-30
csi1000,SH600976,2023-12-29,2024-05-30
csi1000,SH600986,2023-12-29,2024-05-30
csi1000,SH600993,2023-12-29,2024-05-30
csi1000,SH600996,2023-12-29,2024-05-30
csi1000,SH600997,2023-12-29,2024-05-30
csi1000,SH601001,2023-12-29,2024-05-30
csi1000,SH601011,2023-12-29,2024-05-30
csi1000,SH601015,2023-12-29,2024-05-30
csi1000,SH601019,2023-12-29,2024-05-30
csi1000,SH601022,2023-12-29,2024-05-30
csi1000,SH601028,2023-12-29,2024-05-30
csi1000,SH601068,2023-12-29,2024-05-30
csi1000,SH601069,2023-12-29,2024-05-30
csi1000,SH601099,2023-12-29,2024-05-30
csi1000,SH601101,2023-12-29,2024-05-30
csi1000,SH601126,2023-12-29,2024-05-30
csi1000,SH601137,2023-12-29,2024-05-30
csi1000,SH601163,2023-12-29,2024-05-30
csi1000,SH601200,2023-12-29,2024-05-30
csi1000,SH601208,2023-12-29,2024-05-30
csi1000,SH601212,2023-12-29,2024-05-30
csi1000,SH601222,2023-12-29,2024-05-30
csi1000,SH601279,2023-12-29,2024-05-30
csi1000,SH601311,2023-12-29,2024-05-30
csi1000,SH601326,2023-12-29,2024-05-30
csi1000,SH601330,2023-12-29,2024-05-30
csi1000,SH601333,2023-12-29,2024-05-30
csi1000,SH601369,2023-12-29,2024-05-30
csi1000,SH601375,2023-12-29,2024-05-30
csi1000,SH601399,2023-12-29,2024-05-30
csi1000,SH601515,2023-12-29,2024-05-30
csi1000,SH601519,2023-12-29,2024-05-30
csi1000,SH601528,2023-12-29,2024-05-30
csi1000,SH601567,2023-12-29,2024-05-30
csi1000,SH601606,2023-12-29,2024-05-30
csi1000,SH601609,2023-12-29,2024-05-30
csi1000,SH601619,2023-12-29,2024-05-30
csi1000,SH601677,2023-12-29,2024-05-30
csi1000,SH601678,2023-12-29,2024-05-30
csi1000,SH601702,2023-12-29,2024-05-30
csi1000,SH601718,2023-12-29,2024-05-30
csi1000,SH601777,2023-12-29,2024-05-30
csi1000,SH601801,2023-12-29,2024-05-30
csi1000,SH601811,2023-12-29,2024-05-30
csi1000,SH601858,2023-12-29,2024-05-30
csi1000,SH601860,2023-12-29,2024-05-30
csi1000,SH601869,2023-12-29,2024-05-30
csi1000,SH601882,2023-12-29,2024-05-30
csi1000,SH601886,2023-12-29,2024-05-30
csi1000,SH601890,2023-12-29,2024-05-30
csi1000,SH601908,2023-12-29,2024-05-30
csi1000,SH601918,2023-12-29,2024-05-30
csi1000,SH601921,2023-12-29,2024-05-30
csi1000,SH601949,2023-12-29,2024-05-30
csi1000,SH601952,2023-12-29,2024-05-30
csi1000,SH601963,2023-12-29,2024-05-30
csi1000,SH601965,2023-12-29,2024-05-30
csi1000,SH601969,2023-12-29,2024-05-30
csi1000,SH601975,2023-12-29,2024-05-30
csi1000,SH603005,2023-12-29,2024-05-30
csi1000,SH603008,2023-12-29,2024-05-30
csi1000,SH603010,2023-12-29,2024-05-30
csi1000,SH603013,2023-12-29,2024-05-30
csi1000,SH603025,2023-12-29,2024-05-30
csi1000,SH603027,2023-12-29,2024-05-30
csi1000,SH603032,2023-12-29,2024-05-30
csi1000,SH603033,2023-12-29,2024-05-30
csi1000,SH603043,2023-12-29,2024-05-30
csi1000,SH603055,2023-12-29,2024-05-30
csi1000,SH603057,2023-12-29,2024-05-30
csi1000,SH603063,2023-12-29,2024-05-30
csi1000,SH603071,2023-12-29,2024-05-30
csi1000,SH603083,2023-12-29,2024-05-30
csi1000,SH603087,2023-12-29,2024-05-30
csi1000,SH603093,2023-12-29,2024-05-30
csi1000,SH603098,2023-12-29,2024-05-30
csi1000,SH603100,2023-12-29,2024-05-30
csi1000,SH603103,2023-12-29,2024-05-30
csi1000,SH603105,2023-12-29,2024-05-30
csi1000,SH603108,2023-12-29,2024-05-30
csi1000,SH603113,2023-12-29,2024-05-30
csi1000,SH603118,2023-12-29,2024-05-30
csi1000,SH603123,2023-12-29,2024-05-30
csi1000,SH603128,2023-12-29,2024-05-30
csi1000,SH603129,2023-12-29,2024-05-30
csi1000,SH603132,2023-12-29,2024-05-30
csi1000,SH603162,2023-12-29,2024-05-30
csi1000,SH603169,2023-12-29,2024-05-30
csi1000,SH603170,2023-12-29,2024-05-30
csi1000,SH603171,2023-12-29,2024-05-30
csi1000,SH603179,2023-12-29,2024-05-30
csi1000,SH603187,2023-12-29,2024-05-30
csi1000,SH603197,2023-12-29,2024-05-30
csi1000,SH603208,2023-12-29,2024-05-30
csi1000,SH603212,2023-12-29,2024-05-30
csi1000,SH603229,2023-12-29,2024-05-30
csi1000,SH603236,2023-12-29,2024-05-30
csi1000,SH603279,2023-12-29,2024-05-30
csi1000,SH603281,2023-12-29,2024-05-30
csi1000,SH603297,2023-12-29,2024-05-30
csi1000,SH603298,2023-12-29,2024-05-30
csi1000,SH603299,2023-12-29,2024-05-30
csi1000,SH603300,2023-12-29,2024-05-30
csi1000,SH603301,2023-12-29,2024-05-30
csi1000,SH603306,2023-12-29,2024-05-30
csi1000,SH603308,2023-12-29,2024-05-30
csi1000,SH603323,2023-12-29,2024-05-30
csi1000,SH603328,2023-12-29,2024-05-30
csi1000,SH603348,2023-12-29,2024-05-30
csi1000,SH603363,2023-12-29,2024-05-30
csi1000,SH603368,2023-12-29,2024-05-30
csi1000,SH603393,2023-12-29,2024-05-30
csi1000,SH603396,2023-12-29,2024-05-30
csi1000,SH603439,2023-12-29,2024-05-30
csi1000,SH603466,2023-12-29,2024-05-30
csi1000,SH603477,2023-12-29,2024-05-30
csi1000,SH603489,2023-12-29,2024-05-30
csi1000,SH603505,2023-12-29,2024-05-30
csi1000,SH603530,2023-12-29,2024-05-30
csi1000,SH603533,2023-12-29,2024-05-30
csi1000,SH603556,2023-12-29,2024-05-30
csi1000,SH603565,2023-12-29,2024-05-30
csi1000,SH603566,2023-12-29,2024-05-30
csi1000,SH603567,2023-12-29,2024-05-30
csi1000,SH603583,2023-12-29,2024-05-30
csi1000,SH603588,2023-12-29,2024-05-30
csi1000,SH603595,2023-12-29,2024-05-30
csi1000,SH603599,2023-12-29,2024-05-30
csi1000,SH603609,2023-12-29,2024-05-30
csi1000,SH603612,2023-12-29,2024-05-30
csi1000,SH603636,2023-12-29,2024-05-30
csi1000,SH603638,2023-12-29,2024-05-30
csi1000,SH603666,2023-12-29,2024-05-30
csi1000,SH603678,2023-12-29,2024-05-30
csi1000,SH603690,2023-12-29,2024-05-30
csi1000,SH603693,2023-12-29,2024-05-30
csi1000,SH603699,2023-12-29,2024-05-30
csi1000,SH603713,2023-12-29,2024-05-30
csi1000,SH603718,2023-12-29,2024-05-30
csi1000,SH603719,2023-12-29,2024-05-30
csi1000,SH603728,2023-12-29,2024-05-30
csi1000,SH603730,2023-12-29,2024-05-30
csi1000,SH603733,2023-12-29,2024-05-30
csi1000,SH603766,2023-12-29,2024-05-30
csi1000,SH603801,2023-12-29,2024-05-30
csi1000,SH603871,2023-12-29,2024-05-30
csi1000,SH603876,2023-12-29,2024-05-30
csi1000,SH603877,2023-12-29,2024-05-30
csi1000,SH603881,2023-12-29,2024-05-30
csi1000,SH603888,2023-12-29,2024-05-30
csi1000,SH603896,2023-12-29,2024-05-30
csi1000,SH603906,2023-12-29,2024-05-30
csi1000,SH603915,2023-12-29,2024-05-30
csi1000,SH603919,2023-12-29,2024-05-30
csi1000,SH603920,2023-12-29,2024-05-30
csi1000,SH603936,2023-12-29,2024-05-30
csi1000,SH603938,2023-12-29,2024-05-30
csi1000,SH603979,2023-12-29,2024-05-30
csi1000,SH603983,2023-12-29,2024-05-30
csi1000,SH603985,2023-12-29,2024-05-30
csi1000,SH603989,2023-12-29,2024-05-30
csi1000,SH603995,2023-12-29,2024-05-30
csi1000,SH603997,2023-12-29,2024-05-30
csi1000,SH605009,2023-12-29,2024-05-30
csi1000,SH605020,2023-12-29,2024-05-30
csi1000,SH605090,2023-12-29,2024-05-30
csi1000,SH605111,2023-12-29,2024-05-30
csi1000,SH605123,2023-12-29,2024-05-30
csi1000,SH605168,2023-12-29,2024-05-30
csi1000,SH605222,2023-12-29,2024-05-30
csi1000,SH605333,2023-12-29,2024-05-30
csi1000,SH605338,2023-12-29,2024-05-30
csi1000,SH605365,2023-12-29,2024-05-30
csi1000,SH605369,2023-12-29,2024-05-30
csi1000,SH605376,2023-12-29,2024-05-30
csi1000,SH605507,2023-12-29,2024-05-30
csi1000,SH605589,2023-12-29,2024-05-30
csi1000,SH688001,2023-12-29,2024-05-30
csi1000,SH688007,2023-12-29,2024-05-30
csi1000,SH688016,2023-12-29,2024-05-30
csi1000,SH688017,2023-12-29,2024-05-30
csi1000,SH688018,2023-12-29,2024-05-30
csi1000,SH688019,2023-12-29,2024-05-30
csi1000,SH688023,2023-12-29,2024-05-30
csi1000,SH688027,2023-12-29,2024-05-30
csi1000,SH688031,2023-12-29,2024-05-30
csi1000,SH688033,2023-12-29,2024-05-30
csi1000,SH688037,2023-12-29,2024-05-30
csi1000,SH688046,2023-12-29,2024-05-30
csi1000,SH688048,2023-12-29,2024-05-30
csi1000,SH688050,2023-12-29,2024-05-30
csi1000,SH688066,2023-12-29,2024-05-30
csi1000,SH688083,2023-12-29,2024-05-30
csi1000,SH688088,2023-12-29,2024-05-30
csi1000,SH688091,2023-12-29,2024-05-30
csi1000,SH688097,2023-12-29,2024-05-30
csi1000,SH688100,2023-12-29,2024-05-30
csi1000,SH688106,2023-12-29,2024-05-30
csi1000,SH688110,2023-12-29,2024-05-30
csi1000,SH688116,2023-12-29,2024-05-30
csi1000,SH688123,2023-12-29,2024-05-30
csi1000,SH688127,2023-12-29,2024-05-30
csi1000,SH688128,2023-12-29,2024-05-30
csi1000,SH688131,2023-12-29,2024-05-30
csi1000,SH688133,2023-12-29,2024-05-30
