instrument,datetime,listing_date_proxy,listing_age_days,listing_age_bucket
SZ300775,2023-12-29,2019-05-21,1683.0,501_plus
SZ300776,2023-12-29,2019-05-17,1687.0,501_plus
SZ300777,2023-12-29,2019-05-16,1688.0,501_plus
SZ300778,2023-12-29,2019-05-10,1694.0,501_plus
SZ300779,2023-12-29,2019-05-22,1682.0,501_plus
SZ300780,2023-12-29,2019-05-31,1673.0,501_plus
SZ300781,2023-12-29,2019-06-06,1667.0,501_plus
SZ300782,2023-12-29,2019-06-18,1655.0,501_plus
SZ300783,2023-12-29,2019-07-12,1631.0,501_plus
SZ300785,2023-12-29,2019-07-15,1628.0,501_plus
SZ300786,2023-12-29,2019-07-23,1620.0,501_plus
SZ300787,2023-12-29,2019-08-15,1597.0,501_plus
SZ300788,2023-12-29,2019-07-05,1638.0,501_plus
SZ300789,2023-12-29,2019-08-28,1584.0,501_plus
SZ300790,2023-12-29,2019-09-20,1561.0,501_plus
SZ300791,2023-12-29,2019-09-25,1556.0,501_plus
SZ300792,2023-12-29,2019-09-27,1554.0,501_plus
SZ300793,2023-12-29,2019-10-18,1533.0,501_plus
SZ300795,2023-12-29,2019-10-22,1529.0,501_plus
SZ300796,2023-12-29,2019-11-15,1505.0,501_plus
SZ300797,2023-12-29,2019-11-01,1519.0,501_plus
SZ300798,2023-12-29,2019-11-22,1498.0,501_plus
SZ300799,2023-12-29,2019-10-29,1522.0,501_plus
SZ300800,2023-12-29,2019-11-06,1514.0,501_plus
SZ300801,2023-12-29,2019-11-28,1492.0,501_plus
SZ300802,2023-12-29,2019-11-14,1506.0,501_plus
SZ300803,2023-12-29,2019-11-18,1502.0,501_plus
SZ300804,2023-12-29,2023-06-27,185.0,121_250
SZ300805,2023-12-29,2019-11-21,1499.0,501_plus
SZ300806,2023-12-29,2019-11-25,1495.0,501_plus
SZ300807,2023-12-29,2019-12-19,1471.0,501_plus
SZ300808,2023-12-29,2019-11-29,1491.0,501_plus
SZ300809,2023-12-29,2019-12-04,1486.0,501_plus
SZ300810,2023-12-29,2019-12-06,1484.0,501_plus
SZ300811,2023-12-29,2019-12-30,1460.0,501_plus
SZ300812,2023-12-29,2020-01-09,1450.0,501_plus
SZ300813,2023-12-29,2020-01-14,1445.0,501_plus
SZ300814,2023-12-29,2021-08-12,869.0,501_plus
SZ300815,2023-12-29,2020-01-23,1436.0,501_plus
SZ300816,2023-12-29,2020-02-10,1418.0,501_plus
SZ300817,2023-12-29,2020-02-18,1410.0,501_plus
SZ300818,2023-12-29,2020-02-12,1416.0,501_plus
SZ300819,2023-12-29,2020-03-12,1387.0,501_plus
SZ300820,2023-12-29,2020-02-13,1415.0,501_plus
SZ300821,2023-12-29,2020-03-12,1387.0,501_plus
SZ300822,2023-12-29,2020-03-13,1386.0,501_plus
SZ300823,2023-12-29,2020-03-19,1380.0,501_plus
SZ300824,2023-12-29,2020-06-19,1288.0,501_plus
SZ300825,2023-12-29,2020-03-27,1372.0,501_plus
SZ300826,2023-12-29,2020-04-03,1365.0,501_plus
SZ300827,2023-12-29,2020-04-10,1358.0,501_plus
SZ300828,2023-12-29,2020-04-21,1347.0,501_plus
SZ300829,2023-12-29,2020-04-22,1346.0,501_plus
SZ300830,2023-12-29,2020-05-06,1332.0,501_plus
SZ300831,2023-12-29,2020-05-07,1331.0,501_plus
SZ300832,2023-12-29,2020-05-12,1326.0,501_plus
SZ300833,2023-12-29,2020-05-20,1318.0,501_plus
SZ300834,2023-12-29,2022-01-13,715.0,501_plus
SZ300835,2023-12-29,2020-05-25,1313.0,501_plus
SZ300836,2023-12-29,2020-05-28,1310.0,501_plus
SZ300837,2023-12-29,2020-06-05,1302.0,501_plus
SZ300838,2023-12-29,2020-06-08,1299.0,501_plus
SZ300839,2023-12-29,2020-06-30,1277.0,501_plus
SZ300840,2023-12-29,2020-07-08,1269.0,501_plus
SZ300841,2023-12-29,2020-06-16,1291.0,501_plus
SZ300842,2023-12-29,2020-06-18,1289.0,501_plus
SZ300843,2023-12-29,2020-07-02,1275.0,501_plus
SZ300844,2023-12-29,2021-08-13,868.0,501_plus
SZ300845,2023-12-29,2020-07-03,1274.0,501_plus
SZ300846,2023-12-29,2020-07-01,1276.0,501_plus
SZ300847,2023-12-29,2020-07-09,1268.0,501_plus
SZ300848,2023-12-29,2020-07-20,1257.0,501_plus
SZ300849,2023-12-29,2020-07-10,1267.0,501_plus
SZ300850,2023-12-29,2020-07-13,1264.0,501_plus
SZ300851,2023-12-29,2020-07-17,1260.0,501_plus
SZ300852,2023-12-29,2020-07-13,1264.0,501_plus
SZ300853,2023-12-29,2020-07-24,1253.0,501_plus
SZ300854,2023-12-29,2021-09-16,834.0,501_plus
SZ300855,2023-12-29,2020-07-23,1254.0,501_plus
SZ300856,2023-12-29,2020-07-22,1255.0,501_plus
SZ300857,2023-12-29,2020-07-27,1250.0,501_plus
SZ300858,2023-12-29,2020-07-27,1250.0,501_plus
SZ300859,2023-12-29,2020-08-06,1240.0,501_plus
SZ300860,2023-12-29,2020-08-24,1222.0,501_plus
SZ300861,2023-12-29,2020-08-24,1222.0,501_plus
SZ300862,2023-12-29,2020-08-24,1222.0,501_plus
SZ300863,2023-12-29,2020-08-24,1222.0,501_plus
SZ300864,2023-12-29,2020-08-24,1222.0,501_plus
SZ300865,2023-12-29,2020-08-24,1222.0,501_plus
SZ300866,2023-12-29,2020-08-24,1222.0,501_plus
SZ300867,2023-12-29,2020-08-24,1222.0,501_plus
SZ300868,2023-12-29,2020-08-24,1222.0,501_plus
SZ300869,2023-12-29,2020-08-24,1222.0,501_plus
SZ300870,2023-12-29,2020-08-24,1222.0,501_plus
SZ300871,2023-12-29,2020-08-24,1222.0,501_plus
SZ300872,2023-12-29,2020-08-24,1222.0,501_plus
SZ300873,2023-12-29,2020-08-24,1222.0,501_plus
SZ300875,2023-12-29,2020-08-24,1222.0,501_plus
SZ300876,2023-12-29,2020-08-24,1222.0,501_plus
SZ300877,2023-12-29,2020-08-24,1222.0,501_plus
SZ300878,2023-12-29,2020-08-24,1222.0,501_plus
SZ300879,2023-12-29,2020-09-01,1214.0,501_plus
SZ300880,2023-12-29,2020-09-01,1214.0,501_plus
SZ300881,2023-12-29,2020-09-01,1214.0,501_plus
SZ300882,2023-12-29,2020-09-10,1205.0,501_plus
SZ300883,2023-12-29,2020-09-10,1205.0,501_plus
SZ300884,2023-12-29,2020-11-12,1142.0,501_plus
SZ300885,2023-12-29,2020-09-10,1205.0,501_plus
SZ300886,2023-12-29,2020-09-16,1199.0,501_plus
SZ300887,2023-12-29,2020-09-16,1199.0,501_plus
SZ300888,2023-12-29,2020-09-17,1198.0,501_plus
SZ300889,2023-12-29,2020-09-16,1199.0,501_plus
SZ300890,2023-12-29,2020-09-17,1198.0,501_plus
SZ300891,2023-12-29,2020-09-17,1198.0,501_plus
SZ300892,2023-12-29,2020-09-24,1191.0,501_plus
SZ300893,2023-12-29,2020-09-24,1191.0,501_plus
SZ300894,2023-12-29,2020-12-31,1093.0,501_plus
SZ300895,2023-12-29,2020-09-24,1191.0,501_plus
SZ300896,2023-12-29,2020-09-28,1187.0,501_plus
SZ300897,2023-12-29,2020-09-28,1187.0,501_plus
SZ300898,2023-12-29,2020-10-16,1169.0,501_plus
SZ300899,2023-12-29,2020-10-16,1169.0,501_plus
SZ300900,2023-12-29,2020-10-29,1156.0,501_plus
SZ300901,2023-12-29,2020-10-29,1156.0,501_plus
SZ300902,2023-12-29,2020-10-29,1156.0,501_plus
SZ300903,2023-12-29,2020-11-05,1149.0,501_plus
SZ300904,2023-12-29,2023-08-09,142.0,121_250
SZ300905,2023-12-29,2020-11-05,1149.0,501_plus
SZ300906,2023-12-29,2020-11-05,1149.0,501_plus
SZ300907,2023-12-29,2020-11-18,1136.0,501_plus
SZ300908,2023-12-29,2020-11-23,1131.0,501_plus
SZ300909,2023-12-29,2020-11-18,1136.0,501_plus
SZ300910,2023-12-29,2020-11-27,1127.0,501_plus
SZ300911,2023-12-29,2020-12-03,1121.0,501_plus
SZ300912,2023-12-29,2020-12-07,1117.0,501_plus
SZ300913,2023-12-29,2020-12-07,1117.0,501_plus
SZ300915,2023-12-29,2020-12-02,1122.0,501_plus
SZ300916,2023-12-29,2020-12-02,1122.0,501_plus
SZ300917,2023-12-29,2020-12-21,1103.0,501_plus
SZ300918,2023-12-29,2020-12-22,1102.0,501_plus
SZ300919,2023-12-29,2020-12-23,1101.0,501_plus
SZ300920,2023-12-29,2020-12-25,1099.0,501_plus
SZ300921,2023-12-29,2020-12-22,1102.0,501_plus
SZ300922,2023-12-29,2020-12-25,1099.0,501_plus
SZ300923,2023-12-29,2020-12-24,1100.0,501_plus
SZ300925,2023-12-29,2020-12-30,1094.0,501_plus
SZ300926,2023-12-29,2021-01-07,1086.0,501_plus
SZ300927,2023-12-29,2021-01-07,1086.0,501_plus
SZ300928,2023-12-29,2021-01-06,1087.0,501_plus
SZ300929,2023-12-29,2021-01-20,1073.0,501_plus
SZ300930,2023-12-29,2021-01-21,1072.0,501_plus
SZ300931,2023-12-29,2021-01-21,1072.0,501_plus
SZ300932,2023-12-29,2021-01-22,1071.0,501_plus
SZ300933,2023-12-29,2021-01-22,1071.0,501_plus
SZ300935,2023-12-29,2021-01-20,1073.0,501_plus
SZ300936,2023-12-29,2021-01-26,1067.0,501_plus
SZ300937,2023-12-29,2021-01-27,1066.0,501_plus
SZ300938,2023-12-29,2021-01-27,1066.0,501_plus
SZ300939,2023-12-29,2021-01-28,1065.0,501_plus
SZ300940,2023-12-29,2021-02-03,1059.0,501_plus
SZ300941,2023-12-29,2021-02-09,1053.0,501_plus
SZ300942,2023-12-29,2021-02-09,1053.0,501_plus
SZ300943,2023-12-29,2021-02-10,1052.0,501_plus
SZ300945,2023-12-29,2021-02-10,1052.0,501_plus
SZ300946,2023-12-29,2021-02-08,1054.0,501_plus
SZ300947,2023-12-29,2021-02-10,1052.0,501_plus
SZ300948,2023-12-29,2021-02-25,1037.0,501_plus
SZ300949,2023-12-29,2021-02-26,1036.0,501_plus
SZ300950,2023-12-29,2021-03-03,1031.0,501_plus
SZ300951,2023-12-29,2021-02-26,1036.0,501_plus
SZ300952,2023-12-29,2021-03-11,1023.0,501_plus
SZ300953,2023-12-29,2021-03-18,1016.0,501_plus
SZ300955,2023-12-29,2021-03-24,1010.0,501_plus
SZ300956,2023-12-29,2021-03-26,1008.0,501_plus
SZ300957,2023-12-29,2021-03-25,1009.0,501_plus
SZ300958,2023-12-29,2021-03-29,1005.0,501_plus
SZ300959,2023-12-29,2021-03-22,1012.0,501_plus
SZ300960,2023-12-29,2021-03-29,1005.0,501_plus
SZ300961,2023-12-29,2021-03-30,1004.0,501_plus
SZ300962,2023-12-29,2021-04-09,994.0,501_plus
SZ300963,2023-12-29,2021-04-09,994.0,501_plus
SZ300964,2023-12-29,2021-08-05,876.0,501_plus
SZ300965,2023-12-29,2021-04-02,1001.0,501_plus
SZ300966,2023-12-29,2021-04-09,994.0,501_plus
SZ300967,2023-12-29,2021-04-13,990.0,501_plus
SZ300968,2023-12-29,2021-04-15,988.0,501_plus
SZ300969,2023-12-29,2021-04-12,991.0,501_plus
SZ300970,2023-12-29,2021-04-12,991.0,501_plus
SZ300971,2023-12-29,2021-04-15,988.0,501_plus
SZ300972,2023-12-29,2021-04-19,984.0,501_plus
SZ300973,2023-12-29,2021-04-15,988.0,501_plus
SZ300975,2023-12-29,2021-04-21,982.0,501_plus
SZ300976,2023-12-29,2021-04-19,984.0,501_plus
SZ300977,2023-12-29,2021-04-20,983.0,501_plus
SZ300978,2023-12-29,2021-04-26,977.0,501_plus
SZ300979,2023-12-29,2021-04-26,977.0,501_plus
SZ300980,2023-12-29,2021-04-21,982.0,501_plus
SZ300981,2023-12-29,2021-04-27,976.0,501_plus
SZ300982,2023-12-29,2021-04-27,976.0,501_plus
SZ300983,2023-12-29,2021-04-20,983.0,501_plus
SZ300984,2023-12-29,2021-06-18,924.0,501_plus
SZ300985,2023-12-29,2021-04-29,974.0,501_plus
SZ300986,2023-12-29,2021-04-30,973.0,501_plus
SZ300987,2023-12-29,2021-05-11,962.0,501_plus
SZ300988,2023-12-29,2021-05-12,961.0,501_plus
SZ300989,2023-12-29,2021-05-07,966.0,501_plus
SZ300990,2023-12-29,2021-05-12,961.0,501_plus
SZ300991,2023-12-29,2021-05-20,953.0,501_plus
SZ300992,2023-12-29,2021-05-25,948.0,501_plus
SZ300993,2023-12-29,2021-05-24,949.0,501_plus
SZ300994,2023-12-29,2021-08-12,869.0,501_plus
SZ300995,2023-12-29,2021-05-26,947.0,501_plus
SZ300996,2023-12-29,2021-06-03,939.0,501_plus
SZ300997,2023-12-29,2021-06-02,940.0,501_plus
SZ300998,2023-12-29,2021-06-02,940.0,501_plus
SZ300999,2023-12-29,2020-10-15,1170.0,501_plus
SZ301000,2023-12-29,2021-05-28,945.0,501_plus
SZ301001,2023-12-29,2021-05-28,945.0,501_plus
SZ301002,2023-12-29,2021-06-07,935.0,501_plus
SZ301003,2023-12-29,2021-06-01,941.0,501_plus
SZ301004,2023-12-29,2021-06-25,917.0,501_plus
SZ301005,2023-12-29,2021-06-01,941.0,501_plus
SZ301006,2023-12-29,2021-06-07,935.0,501_plus
SZ301007,2023-12-29,2021-06-16,926.0,501_plus
SZ301008,2023-12-29,2021-06-11,931.0,501_plus
SZ301009,2023-12-29,2021-06-17,925.0,501_plus
SZ301010,2023-12-29,2021-06-18,924.0,501_plus
SZ301011,2023-12-29,2021-06-17,925.0,501_plus
SZ301012,2023-12-29,2021-06-22,920.0,501_plus
SZ301013,2023-12-29,2021-06-29,913.0,501_plus
SZ301015,2023-12-29,2021-06-30,912.0,501_plus
SZ301016,2023-12-29,2021-06-30,912.0,501_plus
SZ301017,2023-12-29,2021-07-05,907.0,501_plus
SZ301018,2023-12-29,2021-07-07,905.0,501_plus
SZ301019,2023-12-29,2021-06-28,914.0,501_plus
SZ301020,2023-12-29,2021-07-06,906.0,501_plus
SZ301021,2023-12-29,2021-07-06,906.0,501_plus
SZ301022,2023-12-29,2021-07-02,910.0,501_plus
SZ301023,2023-12-29,2021-07-07,905.0,501_plus
SZ301024,2023-12-29,2021-07-28,884.0,501_plus
SZ301025,2023-12-29,2021-07-19,893.0,501_plus
SZ301026,2023-12-29,2021-07-16,896.0,501_plus
SZ301027,2023-12-29,2021-07-15,897.0,501_plus
SZ301028,2023-12-29,2021-07-20,892.0,501_plus
SZ301029,2023-12-29,2021-07-23,889.0,501_plus
SZ301030,2023-12-29,2021-07-22,890.0,501_plus
SZ301031,2023-12-29,2021-07-15,897.0,501_plus
SZ301032,2023-12-29,2021-07-22,890.0,501_plus
SZ301033,2023-12-29,2021-07-26,886.0,501_plus
SZ301035,2023-12-29,2021-07-28,884.0,501_plus
SZ301036,2023-12-29,2021-07-29,883.0,501_plus
SZ301037,2023-12-29,2021-07-30,882.0,501_plus
SZ301038,2023-12-29,2021-08-04,877.0,501_plus
SZ301039,2023-12-29,2021-07-08,904.0,501_plus
SZ301040,2023-12-29,2021-08-03,878.0,501_plus
SZ301041,2023-12-29,2021-08-11,870.0,501_plus
SZ301042,2023-12-29,2021-08-05,876.0,501_plus
SZ301043,2023-12-29,2021-08-11,870.0,501_plus
SZ301045,2023-12-29,2021-08-13,868.0,501_plus
SZ301046,2023-12-29,2021-08-17,864.0,501_plus
SZ301047,2023-12-29,2021-08-16,865.0,501_plus
SZ301048,2023-12-29,2021-08-18,863.0,501_plus
SZ301049,2023-12-29,2021-08-24,857.0,501_plus
SZ301050,2023-12-29,2021-08-24,857.0,501_plus
SZ301051,2023-12-29,2021-08-27,854.0,501_plus
SZ301052,2023-12-29,2021-08-30,851.0,501_plus
SZ301053,2023-12-29,2021-09-01,849.0,501_plus
SZ301055,2023-12-29,2021-09-06,844.0,501_plus
SZ301056,2023-12-29,2021-09-07,843.0,501_plus
SZ301057,2023-12-29,2021-09-09,841.0,501_plus
SZ301058,2023-12-29,2021-09-09,841.0,501_plus
SZ301059,2023-12-29,2021-09-13,837.0,501_plus
SZ301060,2023-12-29,2021-09-13,837.0,501_plus
SZ301061,2023-12-29,2021-09-13,837.0,501_plus
SZ301062,2023-12-29,2021-09-14,836.0,501_plus
SZ301063,2023-12-29,2021-09-24,826.0,501_plus
SZ301065,2023-12-29,2021-09-14,836.0,501_plus
SZ301066,2023-12-29,2021-09-22,828.0,501_plus
SZ301067,2023-12-29,2021-09-22,828.0,501_plus
SZ301068,2023-12-29,2021-09-28,822.0,501_plus
SZ301069,2023-12-29,2021-09-27,823.0,501_plus
SZ301070,2023-12-29,2021-09-23,827.0,501_plus
SZ301071,2023-12-29,2021-09-24,826.0,501_plus
SZ301072,2023-12-29,2021-09-29,821.0,501_plus
SZ301073,2023-12-29,2021-09-30,820.0,501_plus
SZ301075,2023-12-29,2021-09-29,821.0,501_plus
SZ301076,2023-12-29,2021-10-11,809.0,501_plus
SZ301077,2023-12-29,2021-09-30,820.0,501_plus
SZ301078,2023-12-29,2021-10-14,806.0,501_plus
SZ301079,2023-12-29,2021-10-19,801.0,501_plus
SZ301080,2023-12-29,2021-10-18,802.0,501_plus
SZ301081,2023-12-29,2021-10-20,800.0,501_plus
SZ301082,2023-12-29,2021-10-27,793.0,501_plus
SZ301083,2023-12-29,2021-10-21,799.0,501_plus
SZ301085,2023-12-29,2021-10-18,802.0,501_plus
SZ301086,2023-12-29,2021-10-20,800.0,501_plus
SZ301087,2023-12-29,2021-10-25,795.0,501_plus
SZ301088,2023-12-29,2021-10-28,792.0,501_plus
SZ301089,2023-12-29,2021-10-27,793.0,501_plus
SZ301090,2023-12-29,2021-10-26,794.0,501_plus
SZ301091,2023-12-29,2021-10-29,791.0,501_plus
SZ301092,2023-12-29,2021-11-02,787.0,501_plus
SZ301093,2023-12-29,2021-11-01,788.0,501_plus
SZ301095,2023-12-29,2022-08-05,511.0,501_plus
SZ301096,2023-12-29,2021-12-20,739.0,501_plus
SZ301097,2023-12-29,2022-04-07,631.0,501_plus
SZ301098,2023-12-29,2021-11-12,777.0,501_plus
SZ301099,2023-12-29,2021-11-22,767.0,501_plus
SZ301100,2023-12-29,2021-12-17,742.0,501_plus
SZ301101,2023-12-29,2021-12-16,743.0,501_plus
SZ301102,2023-12-29,2022-03-28,641.0,501_plus
SZ301103,2023-12-29,2022-03-22,647.0,501_plus
SZ301105,2023-12-29,2022-12-30,364.0,251_500
SZ301106,2023-12-29,2022-01-28,700.0,501_plus
SZ301107,2023-12-29,2022-05-24,584.0,501_plus
SZ301108,2023-12-29,2021-12-03,756.0,501_plus
SZ301109,2023-12-29,2022-04-13,625.0,501_plus
SZ301110,2023-12-29,2022-03-11,658.0,501_plus
SZ301111,2023-12-29,2021-12-07,752.0,501_plus
SZ301112,2023-12-29,2022-06-29,548.0,501_plus
SZ301113,2023-12-29,2021-12-22,737.0,501_plus
SZ301115,2023-12-29,2022-08-31,485.0,251_500
SZ301116,2023-12-29,2022-01-18,710.0,501_plus
SZ301117,2023-12-29,2022-01-17,711.0,501_plus
SZ301118,2023-12-29,2021-11-18,771.0,501_plus
SZ301119,2023-12-29,2021-11-22,767.0,501_plus
SZ301120,2023-12-29,2022-04-19,619.0,501_plus
SZ301121,2023-12-29,2022-08-08,508.0,501_plus
SZ301122,2023-12-29,2022-01-26,702.0,501_plus
SZ301123,2023-12-29,2022-01-25,703.0,501_plus
SZ301125,2023-12-29,2022-06-08,569.0,501_plus
SZ301126,2023-12-29,2021-12-07,752.0,501_plus
SZ301127,2023-12-29,2021-12-30,729.0,501_plus
SZ301128,2023-12-29,2021-11-10,779.0,501_plus
SZ301129,2023-12-29,2021-11-02,787.0,501_plus
SZ301130,2023-12-29,2022-02-23,674.0,501_plus
SZ301131,2023-12-29,2022-03-14,655.0,501_plus
SZ301132,2023-12-29,2022-08-10,506.0,501_plus
SZ301133,2023-12-29,2021-11-26,763.0,501_plus
SZ301135,2023-12-29,2022-04-12,626.0,501_plus
SZ301136,2023-12-29,2022-01-11,717.0,501_plus
SZ301137,2023-12-29,2022-03-22,647.0,501_plus
SZ301138,2023-12-29,2021-12-15,744.0,501_plus
SZ301139,2023-12-29,2022-07-08,539.0,501_plus
SZ301141,2023-12-29,2023-04-03,270.0,251_500
SZ301148,2023-12-29,2022-04-21,617.0,501_plus
SZ301149,2023-12-29,2021-11-10,779.0,501_plus
SZ301150,2023-12-29,2022-04-21,617.0,501_plus
SZ301151,2023-12-29,2022-04-11,627.0,501_plus
SZ301152,2023-12-29,2022-08-29,487.0,251_500
SZ301153,2023-12-29,2022-05-18,590.0,501_plus
SZ301155,2023-12-29,2021-11-24,765.0,501_plus
SZ301156,2023-12-29,2022-06-17,560.0,501_plus
SZ301157,2023-12-29,2023-03-09,295.0,251_500
SZ301158,2023-12-29,2022-01-17,711.0,501_plus
SZ301159,2023-12-29,2022-01-07,721.0,501_plus
SZ301160,2023-12-29,2022-06-06,571.0,501_plus
SZ301161,2023-12-29,2022-09-14,471.0,251_500
SZ301162,2023-12-29,2022-04-29,609.0,501_plus
SZ301163,2023-12-29,2022-04-19,619.0,501_plus
SZ301165,2023-12-29,2022-11-21,403.0,251_500
SZ301166,2023-12-29,2021-12-28,731.0,501_plus
SZ301167,2023-12-29,2021-12-06,753.0,501_plus
SZ301168,2023-12-29,2021-12-10,749.0,501_plus
SZ301169,2023-12-29,2021-11-03,786.0,501_plus
SZ301170,2023-12-29,2023-06-27,185.0,121_250
SZ301171,2023-12-29,2022-08-19,497.0,251_500
SZ301172,2023-12-29,2023-07-26,156.0,121_250
SZ301175,2023-12-29,2022-07-08,539.0,501_plus
SZ301176,2023-12-29,2022-09-28,457.0,251_500
SZ301177,2023-12-29,2021-12-15,744.0,501_plus
SZ301178,2023-12-29,2021-11-12,777.0,501_plus
SZ301179,2023-12-29,2021-12-08,751.0,501_plus
SZ301180,2023-12-29,2021-11-16,773.0,501_plus
SZ301181,2023-12-29,2022-02-21,676.0,501_plus
SZ301182,2023-12-29,2021-12-23,736.0,501_plus
SZ301183,2023-12-29,2022-05-24,584.0,501_plus
SZ301185,2023-12-29,2021-11-19,770.0,501_plus
SZ301186,2023-12-29,2021-12-23,736.0,501_plus
SZ301187,2023-12-29,2022-04-22,616.0,501_plus
SZ301188,2023-12-29,2021-11-11,778.0,501_plus
SZ301189,2023-12-29,2021-12-28,731.0,501_plus
SZ301190,2023-12-29,2021-12-24,735.0,501_plus
SZ301191,2023-12-29,2022-05-26,582.0,501_plus
SZ301192,2023-12-29,2022-08-11,505.0,501_plus
SZ301193,2023-12-29,2021-12-09,750.0,501_plus
SZ301195,2023-12-29,2022-08-01,515.0,501_plus
SZ301196,2023-12-29,2022-01-11,717.0,501_plus
SZ301197,2023-12-29,2022-08-08,508.0,501_plus
SZ301198,2023-12-29,2021-12-02,757.0,501_plus
SZ301199,2023-12-29,2021-12-07,752.0,501_plus
SZ301200,2023-12-29,2022-02-28,669.0,501_plus
SZ301201,2023-12-29,2022-01-20,708.0,501_plus
SZ301202,2023-12-29,2023-07-05,177.0,121_250
SZ301203,2023-12-29,2023-04-04,269.0,251_500
SZ301205,2023-12-29,2022-09-13,472.0,251_500
SZ301206,2023-12-29,2022-02-10,687.0,501_plus
SZ301207,2023-12-29,2022-02-18,679.0,501_plus
SZ301208,2023-12-29,2022-07-07,540.0,501_plus
SZ301209,2023-12-29,2022-08-25,491.0,251_500
SZ301210,2023-12-29,2023-06-30,182.0,121_250
SZ301211,2023-12-29,2021-12-22,737.0,501_plus
SZ301212,2023-12-29,2022-04-19,619.0,501_plus
SZ301213,2023-12-29,2021-12-06,753.0,501_plus
SZ301215,2023-12-29,2022-03-08,661.0,501_plus
SZ301216,2023-12-29,2022-03-29,640.0,501_plus
SZ301217,2023-12-29,2022-01-27,701.0,501_plus
SZ301218,2023-12-29,2022-03-07,662.0,501_plus
SZ301219,2023-12-29,2022-03-17,652.0,501_plus
SZ301220,2023-12-29,2022-06-22,555.0,501_plus
SZ301221,2023-12-29,2021-12-22,737.0,501_plus
SZ301222,2023-12-29,2022-03-09,660.0,501_plus
SZ301223,2023-12-29,2022-10-26,429.0,251_500
SZ301225,2023-12-29,2023-06-16,196.0,121_250
SZ301226,2023-12-29,2022-03-25,644.0,501_plus
SZ301227,2023-12-29,2022-09-26,459.0,251_500
SZ301228,2023-12-29,2022-01-28,700.0,501_plus
SZ301229,2023-12-29,2022-02-22,675.0,501_plus
SZ301230,2023-12-29,2022-11-01,423.0,251_500
SZ301231,2023-12-29,2022-09-08,477.0,251_500
SZ301232,2023-12-29,2023-06-15,197.0,121_250
SZ301233,2023-12-29,2022-07-06,541.0,501_plus
SZ301234,2023-12-29,2022-07-05,542.0,501_plus
SZ301235,2023-12-29,2022-01-28,700.0,501_plus
SZ301236,2023-12-29,2022-03-15,654.0,501_plus
SZ301237,2023-12-29,2022-03-23,646.0,501_plus
SZ301238,2023-12-29,2022-06-17,560.0,501_plus
SZ301239,2023-12-29,2022-07-05,542.0,501_plus
SZ301246,2023-12-29,2023-03-20,284.0,251_500
SZ301248,2023-12-29,2022-04-20,618.0,501_plus
SZ301251,2023-12-29,2023-09-06,114.0,61_120
SZ301252,2023-12-29,2023-05-25,218.0,121_250
SZ301255,2023-12-29,2022-12-27,367.0,251_500
SZ301256,2023-12-29,2022-03-22,647.0,501_plus
SZ301257,2023-12-29,2022-05-17,591.0,501_plus
SZ301258,2023-12-29,2022-03-29,640.0,501_plus
SZ301259,2023-12-29,2022-04-26,612.0,501_plus
SZ301260,2023-12-29,2023-02-08,324.0,251_500
SZ301261,2023-12-29,2023-07-10,172.0,121_250
SZ301262,2023-12-29,2023-06-20,192.0,121_250
SZ301263,2023-12-29,2022-03-29,640.0,501_plus
SZ301265,2023-12-29,2022-12-16,378.0,251_500
SZ301266,2023-12-29,2022-06-08,569.0,501_plus
SZ301267,2023-12-29,2022-11-08,416.0,251_500
SZ301268,2023-12-29,2022-04-07,631.0,501_plus
SZ301269,2023-12-29,2022-07-29,518.0,501_plus
SZ301270,2023-12-29,2022-08-31,485.0,251_500
SZ301272,2023-12-29,2023-07-13,169.0,121_250
SZ301273,2023-12-29,2022-10-25,430.0,251_500
SZ301276,2023-12-29,2022-09-09,476.0,251_500
SZ301277,2023-12-29,2022-11-16,408.0,251_500
SZ301278,2023-12-29,2022-08-04,512.0,501_plus
SZ301279,2023-12-29,2022-04-13,625.0,501_plus
SZ301280,2023-12-29,2022-12-26,368.0,251_500
SZ301281,2023-12-29,2023-04-04,269.0,251_500
SZ301282,2023-12-29,2022-08-26,490.0,251_500
SZ301283,2023-12-29,2022-09-02,483.0,251_500
SZ301285,2023-12-29,2022-09-28,457.0,251_500
SZ301286,2023-12-29,2022-06-14,563.0,501_plus
SZ301287,2023-12-29,2023-06-14,198.0,121_250
SZ301288,2023-12-29,2022-04-22,616.0,501_plus
SZ301289,2023-12-29,2022-06-22,555.0,501_plus
SZ301290,2023-12-29,2022-11-30,394.0,251_500
SZ301291,2023-12-29,2023-06-30,182.0,121_250
SZ301292,2023-12-29,2023-07-07,175.0,121_250
SZ301293,2023-12-29,2023-05-05,238.0,121_250
SZ301295,2023-12-29,2023-06-28,184.0,121_250
SZ301296,2023-12-29,2022-09-02,483.0,251_500
SZ301297,2023-12-29,2022-12-30,364.0,251_500
SZ301298,2023-12-29,2022-06-06,571.0,501_plus
SZ301299,2023-12-29,2022-10-19,436.0,251_500
SZ301300,2023-12-29,2022-08-19,497.0,251_500
SZ301301,2023-12-29,2022-12-27,367.0,251_500
SZ301302,2023-12-29,2022-06-23,554.0,501_plus
SZ301303,2023-12-29,2023-02-20,312.0,251_500
SZ301305,2023-12-29,2023-05-23,220.0,121_250
SZ301306,2023-12-29,2022-07-26,521.0,501_plus
